userid,playtime_forever
76561198071975649,342783
76561198087915089,1161
76561198299631465,35151
76561198218141057,175785
76561198141706296,277379
76561198218910855,29165
userid,playtime_forever
76561198179833043,269323
76561198144424255,90
76561198133127046,66665
76561198113310070,189093
76561198132622893,97282
76561198258965498,128908
76561198300973894,151695
76561198116430951,99179
76561198026055091,177417
76561198009895255,318865
76561198134860711,311877
76561198273139585,62814
76561198194968559,156454
76561198250727230,26555
76561198130596154,61064
76561197999151078,115
76561198024215461,272218
76561198300733273,38764
76561198294716373,139880
76561198164235614,87425
userid,playtime_forever
76561198280702415,1992
76561198103432286,123332
76561198102657018,118
76561198328876502,43007
76561198315404923,69722
76561198282868252,360537
76561198246398606,83579
76561198044744045,219245
76561198277681589,130272
76561198152161166,83507
76561198289385646,142327
76561198244632332,31855
76561198334125757,16200
76561198021696477,196337
76561198323600331,10555
76561198174521515,167094
76561198355670451,84550
76561198216672467,184527
76561198069237233,134894
76561198037414118,86931
userid,playtime_forever
76561198129308022,51712
76561198279919323,154081
76561198118846296,7975
76561198023002932,86956
76561198313261146,46333
76561198342335668,56580
76561198086277404,178599
76561198111356455,1622
76561198199706726,135550
76561198088370919,185456
76561198259359893,109721
76561198108626430,287366
76561198164485273,108211
76561197961014759,156210
76561198078534791,152
76561197969788238,239381
76561198065046103,325642
76561198158215206,2975
76561198158490892,3689
76561198326993930,121122
userid,playtime_forever
76561198295953805,131109
76561198313537523,127860
76561198242414044,11323
76561198357948631,56475
76561198032105072,274321
76561198212084581,418545
76561198360972652,334029
76561198361804851,59054
76561198334722587,246913
76561198061182879,220188
76561198125878457,273422
76561198176254819,196947
76561198368814936,15709
76561198243259248,113885
76561198247204306,304155
76561198136319911,198343
76561198353954473,150555
76561198276916231,93295
76561198110846252,119722
76561197964645128,41897
userid,playtime_forever
76561198121716455,269028
76561198212900971,212675
76561198131767734,171964
76561198141238602,164720
76561198136105352,210295
76561198258344480,124054
76561198190881142,130250
76561198103587747,169463
76561197972027427,66260
76561198285196577,255335
76561198023032633,268731
76561198113942228,265479
76561198105621213,188635
76561198209037549,393656
76561198303041315,29950
76561198322704187,127502
76561198111995318,94242
76561198095416245,226484
76561198353049759,123628
76561198288064245,51760
userid,playtime_forever
76561198259680114,53475
76561198213577519,278305
76561198181495322,107502
76561198338428967,2757
76561198060425552,172353
76561198106155551,351291
76561198079223414,10266
76561198081401012,80854
76561198134219650,295142
76561198259611074,102371
76561198198717339,188832
76561198046886526,144727
76561198295098374,126675
76561198224847976,171131
76561198120899113,238768
76561198302859142,133083
76561198172318730,81919
76561198215160583,274694
76561198125166986,134361
76561198344468725,115984
userid,playtime_forever
76561198044393259,70973
76561198317261905,156281
76561198098157272,200595
76561198212041352,235126
76561198077125767,520029
76561198351144374,67313
76561198087438839,220229
76561198236032108,150301
76561198340444118,6703
76561198130011314,18819
76561198088570780,373286
76561198145100368,208376
76561198337676944,70619
76561198023844305,211256
76561198092626477,17810
76561198106530346,310808
76561198345738761,121678
76561198315641476,286215
76561198155316635,405
76561198247632596,33547
userid,playtime_forever
76561198173495562,135857
76561198267501943,22014
76561198087968930,157706
76561198044680080,86091
76561198111329130,249167
76561198252010176,6252
76561198129454765,127647
76561198215597516,75581
76561198139342245,80438
76561198067863171,184211
76561198254570161,192724
76561198132083228,79467
76561198215571427,52886
76561198281510129,87407
76561198141486137,212653
76561198125698589,148606
76561198023336596,53
76561198047039910,192404
76561198103351466,1006538
76561198327955412,79791
userid,playtime_forever
76561198146379169,164368
76561198128991852,59405
76561198073078006,339817
76561198322342264,70573
76561198182122917,834
76561198322996616,119941
76561198256184364,253240
76561198238002888,3338
76561198053761318,18
76561198313083848,151115
76561198268774772,175770
76561198097305716,876372
76561198339689010,1355
76561198342972884,44240
76561197989074528,59642
76561198175724723,444134
76561198018522603,45930
76561198247929254,170855
76561198334172708,93899
76561198245148930,152367
userid,playtime_forever
76561198158800636,39397
76561198214105165,33754
76561198339143752,58119
76561198155671783,80704
76561198055456011,245200
76561198194574909,65374
76561198207706319,135303
76561198257940659,73151
76561198145679422,179665
76561198271861959,117
76561198363152509,306984
76561198287707628,45889
76561198005448030,75266
76561198022150422,67521
76561198178050262,159747
76561198238790332,282
76561198092124483,110
76561198108747466,336611
76561198110956606,241248
76561198314942922,72697
userid,playtime_forever
76561198142016541,342294
76561198257212826,3149
76561198136034919,419995
76561198172675950,224161
76561198364840099,85771
76561198158379873,3879
76561198353485559,95213
76561198169063960,179889
76561198173325382,69975
76561198339459499,57186
76561198121887730,46794
76561198136970918,61909
76561198062690856,137782
76561198129063081,181985
76561198088228891,76704
76561198184474622,174074
76561198086475254,2336
76561198311452907,87184
76561198312810176,12377
76561198147640386,12514
userid,playtime_forever
76561198179787233,103612
76561198266923547,154373
76561198312112014,104446
76561198200566593,56286
76561198139491143,17227
76561198258805916,111293
76561198092168034,116637
76561198283799938,119517
76561198234951852,302971
76561198322580952,175874
76561198288344281,100678
76561198118410085,109161
76561198126696482,185767
76561198339985710,94598
76561198157127083,73141
76561198151394817,112491
76561198184133846,24906
76561198218560941,8648
76561198289101215,91751
76561198056510450,342173
userid,playtime_forever
76561198256506010,37
76561198144497772,68631
76561198364628992,45146
76561198198079046,350
76561198130305537,67652
76561198265360062,6588
76561198126453298,383658
76561198138136073,110081
76561198143826743,13189
76561198125940118,104
76561198155344481,172561
76561198111299292,176280
76561198023538070,136041
76561198067306981,65
76561198256614631,174859
76561198279898676,5778
76561198296780761,245303
76561198127628376,173606
76561198136058714,118
76561198133249056,57285
userid,playtime_forever
76561198008826948,93558
76561198286504480,324246
76561198214945489,52
76561197967725920,122
76561197965013502,254
76561198339744005,20920
76561198158313774,91954
76561198277470102,19476
76561198335042909,38274
76561198352750793,74376
76561197984929266,263409
76561198090734506,7903
76561198275216497,139995
76561198357738859,77818
76561198140213404,46291
76561198349180169,57258
76561198158512222,55415
76561198333783052,89035
76561198303681764,1190
76561198314311454,114566
userid,playtime_forever
76561198330569322,35946
76561198162006598,123560
76561198068073396,130317
76561198288227807,98176
76561198079034525,269039
76561198362746942,105328
76561198317135742,53345
76561198363309359,11889
76561198322755855,327725
76561198193481730,94349
76561198257963220,30486
76561198241075314,139686
76561198363025199,64080
76561198243295748,184395
76561198331349721,121461
76561198255937590,66378
76561198105603700,322378
76561198253401343,41993
76561198086016007,80547
76561198116746757,53877
userid,playtime_forever
76561198195155555,64104
76561198084535628,29324
76561198299375314,129105
76561198359669401,172557
76561198142521201,54219
76561198093106304,187015
76561198260022049,80810
76561198371120697,1096
76561198337632159,17110
76561197993076563,418
76561198157662880,55861
76561198146640338,43593
76561198111570985,153410
76561198324112316,62703
76561198331140558,46406
76561198109930892,77081
76561198368071932,101810
76561198159957236,58117
76561198343759840,41117
76561198113774618,13112
userid,playtime_forever
76561198067824338,333327
76561198117674875,157974
76561198361849999,46224
76561198296525244,30137
76561198100228018,271763
76561198352840049,133
76561198121232666,39536
76561198127762529,121141
76561198329197865,113490
76561198298528908,178949
76561198002828515,250980
76561198359886261,43816
76561198284815773,102776
76561198150975885,91386
76561198105984420,194910
76561198211284052,63535
76561198144807342,181992
76561198101644471,136070
76561198301680116,73885
76561198316120853,23782
userid,playtime_forever
76561198347155148,9619
76561198359703426,140124
76561198197258693,270004
76561198185308230,1271
76561198108401465,60251
76561198310334017,51324
76561198026071704,84774
76561198319291920,47994
76561198367914399,26274
76561198272734754,27943
76561198329931902,33527
76561198084547044,157082
76561198313575839,89403
76561198328846495,5424
76561198196392483,46756
76561198156389797,208472
76561198360996242,147104
76561198152688519,34653
76561198272557632,178202
76561198257145801,82571
userid,playtime_forever
76561198166081186,155737
76561198298328643,164414
76561198360852092,15247
76561198156023477,189157
76561198168472653,97099
76561198282303423,191012
76561198275232659,308319
76561198319301893,76684
76561198351372694,26394
76561198200506034,117218
76561198077871812,10183
76561198163125353,9005
76561198154682756,191643
76561198161318994,82434
76561198117952650,134677
76561198014998468,156249
76561198076363837,25
76561198135950491,903
76561198254590397,119155
76561198116919209,107735
userid,playtime_forever
76561198091269662,1629
76561198064110654,323396
76561198267579633,100771
76561198044438450,103687
76561198111410572,122167
76561198129425453,290524
76561197977353020,245382
76561198180146162,101337
76561198078760521,39347
76561198359230534,71821
76561198156407868,155530
76561198310753217,71844
76561198257662343,32019
76561198111226582,139551
76561198246096036,102866
76561198057991632,146440
76561197980189190,41983
76561198025196706,139
76561198329133918,22837
76561198143878459,203501
userid,playtime_forever
76561198244712318,103342
76561198109710093,590290
76561198140645851,24443
76561198282666553,140987
76561198142172675,223
76561198147086046,260645
76561198077274927,2848
76561198181869057,247253
76561198089980871,272648
76561198080690031,18392
76561198362832585,32871
76561198077427483,388774
76561198303746904,11
76561198157929920,159571
76561198322943226,28565
76561198114398465,185611
76561198143903545,60994
76561198338208073,3974
76561198261023788,705222
76561198310388417,42954
userid,playtime_forever
76561198365484026,3395
76561198061735341,2559
76561198353678933,11
76561198370519212,42246
76561198128160251,75328
76561198214019673,1615
76561198107841643,34661
76561198330616515,124681
76561198155835399,169359
76561198301000485,131
76561198069252767,157744
76561198203439399,80037
76561198262028910,1712
76561198104753996,437
76561198366122515,1186
76561198352411406,143869
76561198132469101,375082
76561198310888949,168540
76561198134523447,7906
76561198279249074,147624
userid,playtime_forever
76561198110953165,50736
76561198057535021,727
76561198350752368,196306
76561198087555673,307466
76561198306199425,147042
76561198327133773,94492
76561198156101772,213540
76561198096898462,209182
76561198240971928,44868
76561198155149115,299718
76561198312381173,89236
76561198194804186,189182
76561198278190087,153554
76561198342579636,47890
76561198053672772,35027
76561198257814480,41412
76561198157871308,180956
76561198055335925,265704
76561198139678930,113278
76561198345210693,122062
userid,playtime_forever
76561198095218555,81602
76561198039676728,282123
76561198218591761,334
76561197970618135,129
76561198236720474,81179
76561198147784591,280699
76561198038862013,455429
76561198207128376,123495
76561198320513392,94673
76561198319680922,37945
76561198256644714,154449
76561198281498767,103684
76561198161592848,699838
76561198171155107,115801
76561198070639514,166819
76561198318390935,37812
76561198296006141,117899
76561198081673615,40895
76561198328677152,31127
76561198328755961,33230
userid,playtime_forever
76561198283331611,143644
76561198285986389,18837
76561198118099297,42244
76561198345250264,54051
76561197963289214,39658
76561198265383460,258409
76561198306305226,132536
76561198212455303,103952
76561198364819383,18159
76561198107834092,242451
76561198239076120,265514
76561198319743902,51779
76561198215033864,195553
76561198321279189,275413
76561198251604412,39162
76561198358753130,12881
76561198213314441,19874
76561198080215045,125628
76561198263780260,39644
76561198360654642,80700
userid,playtime_forever
76561198124257020,31099
76561198120825224,201628
76561198135809589,56792
76561198103372349,23576
76561198209771096,69844
76561198125111692,192247
76561198297764444,72230
76561198340133612,1987
76561198348963580,169781
76561198367079923,67527
76561198120735587,140904
76561198075215226,214684
76561198082831688,324195
76561198115012707,131411
76561198251455572,1257
76561198364146561,33955
76561198042584973,7054
76561198272766312,323525
76561198045600413,255879
76561197961301095,175622
userid,playtime_forever
76561198217557687,965
76561198139314308,11863
76561198306248559,23049
76561198223223724,48655
76561198016154387,224
76561198172055451,77108
76561198126377606,164275
76561198200670591,423732
76561198128700898,96829
76561198054433706,38022
76561197972465687,141321
76561198202111673,81159
76561198289486132,79965
76561198326177786,58608
76561198119531882,357
76561198259075307,108194
76561198288998506,109948
76561198044337832,43627
76561198126834310,52
76561198109551599,397523
userid,playtime_forever
76561198158643192,143660
76561198189867028,69120
76561198187882379,201134
76561198081213910,8
76561198315204626,69859
76561198343295532,140685
76561198151951036,51644
76561198051141513,19957
76561198066616127,81529
76561198143711363,8328
76561198275396019,102043
76561198273539208,162376
76561198084553734,40929
76561198081743128,8879
76561198264203989,61705
76561198090288776,165784
76561198332200178,82556
76561198067517602,90544
76561198159919856,57915
76561198066435472,116458
userid,playtime_forever
76561198158146277,235501
76561198307352286,106675
76561198329082692,424
76561198133545013,50907
76561198077355011,1002235
76561198132232936,365
76561198196948794,108714
76561198311276153,139557
76561198303232811,187839
76561198186145489,29237
76561198043956161,223
76561197982273248,293561
76561198045622753,283770
76561198289056995,67589
76561198134689530,280908
76561198369859447,4216
76561198188270506,228760
76561198332018925,42364
76561198218283401,12
76561198104636826,151
userid,playtime_forever
76561198146062588,156482
76561198158626633,279837
76561198328929553,46840
76561198182890801,44064
76561198163516507,157789
76561198206050159,359197
76561198125525345,173614
76561198166588685,138366
76561198133331507,63234
76561198177633045,180476
76561198084691679,132463
76561198163217652,106651
76561198111571889,110367
76561198186744818,199253
76561198268442267,79382
76561198213928753,136267
76561198299460626,34
76561198075613870,36
76561198276002479,148342
76561198367762355,43170
userid,playtime_forever
76561198237265034,52542
76561198307070053,107123
76561198332930277,940
76561198194545818,104607
76561198337051666,28818
76561198261276565,93738
76561198304933768,70632
76561198196702325,188525
76561198352172248,63932
76561198161034895,89835
76561198138899853,2814
76561198368407151,12270
76561198299703988,115005
76561198146484835,144064
76561198074153583,111170
76561198107519284,344540
76561198025930583,116173
76561198299209373,57405
76561198163020581,230122
76561198197341455,168455
userid,playtime_forever
76561198112159559,218169
76561198106505894,205522
76561198060650377,674
76561198150086703,121091
76561198177930281,81475
76561198170338210,117918
76561198305238369,112919
76561198157675237,114329
76561198330845710,84593
76561198050367286,350521
76561198146201458,168084
76561198288045253,64221
76561198263129145,133469
76561198214392481,33058
76561198354345796,42359
76561198313422147,82361
76561198287663758,140857
76561198367296092,3782
76561198177943775,22832
76561198158279689,50213
userid,playtime_forever
76561198364232723,135652
76561198163248299,115914
76561198107266139,258374
76561198190798695,263303
76561198350393163,5815
76561198156998942,30980
76561198256335928,195573
76561198112807196,118912
76561198201483246,182134
76561198064632714,268638
76561198095063911,123944
76561198114979502,152995
76561198325982290,63038
76561198162814537,349390
76561198359350547,135290
76561198111942227,6144
76561198329476404,176439
76561198138351370,109838
76561198344617644,13424
76561198254674953,226
userid,playtime_forever
76561198293791560,41677
76561198171191486,89861
76561198190418643,228924
76561198116031229,94206
76561198290807711,51874
76561198349621891,20219
76561198172618158,39799
76561198342086282,119026
76561198187666157,94232
76561198341165556,8747
76561198046761397,50892
76561198335909322,84494
76561198301755071,37751
76561198334268882,44790
76561198336068013,7246
76561198122905042,357279
76561198061927326,172847
76561198224809664,148951
76561198354283062,102919
76561198153979464,309601
userid,playtime_forever
76561198251447362,107342
76561198310503677,102040
76561198129076220,39624
76561198112361182,260088
76561198202280783,92049
76561198111766970,56496
76561198305130240,93607
76561198308803138,77777
76561198289805843,9424
76561198084268713,184908
76561198149791419,291927
76561198111540408,201132
76561198324992644,373003
76561198144197162,144722
76561198122500702,120885
76561198113163030,103061
76561198022405194,53359
76561198341837111,99813
76561198254088391,66061
76561198066152826,47493
userid,playtime_forever
76561198106767747,463720
76561198146276925,395841
76561198367571361,81720
76561198162248707,192491
76561198072629864,59935
76561198295959582,254198
76561198189878994,213084
76561198125460940,132657
76561198302590545,125489
76561198179573730,193
76561198313530226,18776
76561198199925643,12888
76561198240128254,195
76561198095936124,197502
76561198287931345,200328
76561198369579367,80031
76561198075994046,224
76561198207378371,224013
76561198366440141,160782
76561198170841086,259469
userid,playtime_forever
76561198061803513,747478
76561198184898705,144771
76561198349449232,63373
76561198072873589,68860
76561198168428436,58131
76561198271347013,1861
76561198324557708,62299
76561198016751051,390
76561198230354256,88428
76561198152887768,201214
76561198011617878,62461
76561198179265361,131778
76561198168871876,223130
76561197969001422,4061
76561198294232927,118736
76561198304237207,89669
76561198361388820,139281
76561198136106838,15208
76561198260217857,187258
76561198132751864,281159
userid,playtime_forever
76561198286140685,181116
76561198305150282,83193
76561198293209721,74747
76561198256995051,143272
76561198262744943,67196
76561198145452671,124532
76561198145155903,49682
76561198082656485,126758
76561198148301357,12293
76561198332022196,60919
76561198329311000,52841
76561198227535616,134814
76561198305899177,8868
76561198153863115,25
76561198352343352,89469
76561198071093158,32499
76561197973072769,185616
76561198102059269,71693
76561198275772653,54232
76561198341828893,1251
userid,playtime_forever
76561198361775387,79415
76561198209361701,132906
76561198272508849,103832
76561198209613263,97846
76561198217641820,110894
76561198284279607,245983
76561198083781131,61236
76561198296562574,211748
76561198319597832,179911
76561198089155301,163040
76561198338589238,44955
76561198330223708,94121
76561198286810884,187491
76561197983625698,7576
76561198192290617,198535
76561198365924966,8500
76561198320594850,52769
76561198217866587,168145
76561198320394901,111223
76561198269320139,103947
userid,playtime_forever
76561198131161412,92189
76561198114490981,101293
76561198274869817,159878
76561198051665802,8721
76561198338589100,95
76561198027624855,305
76561198254033587,354011
76561198253512368,222832
76561198122018722,52358
76561198317572420,44891
76561198277052676,125653
76561198331964395,54944
76561198125745366,45558
76561198073999950,283121
76561198363126690,76864
76561198306289252,708
76561198299268298,77487
76561198364002596,172759
76561198198357009,250011
76561198211055303,48223
userid,playtime_forever
76561198346026815,11631
76561198316452044,55921
76561198271104840,184793
76561198253232051,63511
76561198216953969,102456
76561197989932249,217167
76561198210300567,294410
76561198152236851,246583
76561198350364179,23062
76561198194291945,121016
76561198285502078,63164
76561198234058904,114802
76561198163351044,211474
76561198141303561,48307
76561198319094491,81378
76561198205807089,26112
76561198144013074,207021
76561198221205420,51456
76561198049987520,59529
76561198088983870,420
userid,playtime_forever
76561198219967795,29708
76561198140592302,39428
76561198335159935,132784
76561198161378379,65854
76561198281784700,143129
76561198277727781,301581
76561198352696617,21907
76561198070688101,80
76561198115180347,314771
76561198180690326,126197
76561198071728831,115
76561198059805953,485230
76561198287268974,30663
76561198362046679,33686
76561197993146551,8707
76561198160601236,79065
76561198128099624,133101
76561198209301109,59942
76561198171765503,57782
76561198360509268,55918
userid,playtime_forever
76561198367160696,41598
76561198104093927,51187
76561198070391500,1532
76561198180411855,342488
76561198363497558,42496
76561198115389308,103853
76561198014051671,90038
76561198152458275,20
76561198306257957,62713
76561198327671420,39748
76561198145081484,327477
76561198191191726,649926
76561198077318597,12283
76561198146724020,62264
76561198273979405,62
76561198079992474,4832
76561198146225186,29965
76561198091269670,46759
76561198302793873,63132
76561198205097843,36
userid,playtime_forever
76561198253151801,179
76561198319837874,51628
76561198148691052,42243
76561198303047612,76121
76561198329124566,232575
76561198052917154,2203
76561198151955851,82878
76561198132345044,91180
76561198236136428,79041
76561198194313373,140870
76561198119072963,7272
76561198159195463,214552
76561198243511262,72884
76561198099874028,38898
76561198277624673,71812
76561198061879291,322006
76561198082044011,32829
76561198209341156,10
76561198354861301,40006
76561198305004075,77439
userid,playtime_forever
76561198365469607,11566
76561198159858179,79870
76561198122322440,150992
76561198033317759,1069
76561198236761716,245342
76561198328649491,29108
76561198128728414,207257
76561197995057949,47
76561198348315708,63815
76561198072975443,220526
76561198360035108,83355
76561198079149943,320223
76561198279079207,13400
76561198291603865,99359
76561198094244171,42220
76561198108111945,172792
76561198156426466,436889
76561198121331458,47742
76561198080345038,216469
76561198366354708,37801
userid,playtime_forever
76561198161740617,128742
76561198313871919,70774
76561198085921086,324767
76561198164680917,106268
76561198344593157,70083
76561198268925008,286847
76561198315878174,36050
76561198310195738,53330
76561198082791328,230274
76561198269193700,23
76561198104527609,131
76561198211731160,157642
76561198172712729,89897
76561198153397638,40747
76561198208722560,61598
76561198078572724,10709
76561198363574554,27581
76561198213251755,128409
76561198125850252,147574
76561198323234948,178490
userid,playtime_forever
76561198309789439,37452
76561198359687791,44160
76561198200691397,139
76561198184068810,66466
76561198331378854,94553
76561198258817944,135201
76561198152920259,91440
76561198158224896,164145
76561198305057011,22444
76561198358458267,336107
76561198084020925,25140
76561198323437020,28924
76561198290161320,134
76561198092598589,147365
76561198261110872,111329
76561198108468740,199134
76561198168132074,19057
76561198143636249,43030
76561198254435725,91187
76561198299060741,40196
userid,playtime_forever
76561198284355916,200828
76561198141585248,125138
76561198119344526,96996
76561198236561984,255795
76561198220642064,141233
76561198177151683,107189
76561198062989549,104556
76561198030610916,72043
76561198123400376,241256
76561198367342563,30952
76561197978968208,351
76561198115296868,135573
76561198136801938,103340
76561198312329957,138837
76561198116931962,210937
76561198364903824,20796
76561198319553810,38122
76561198122448202,257382
76561198083786628,114853
76561198107742608,196800
userid,playtime_forever
76561198161172641,266906
76561198367674230,20347
76561198133740267,198888
76561198332931244,26953
76561198035467963,73275
76561198109109307,362797
76561198271118419,229805
76561198360334412,21614
76561198203032455,88619
76561198102197177,11915
76561198128310159,526734
76561198302986592,107248
76561198129857804,419
76561198066429098,89368
76561198140374683,137317
76561198267862610,69455
76561198046137515,141
76561198063637842,183059
76561198333629317,144283
76561198358094842,239
userid,playtime_forever
76561198138520806,623676
76561198360940720,41894
76561198353067270,58838
76561198329777756,29124
76561198324856953,178354
76561198187616349,220052
76561198198668037,37882
76561198065260920,95106
76561198251333110,45947
76561198062199770,40442
76561198259481191,73895
76561198315556234,79760
76561198148703876,296894
76561198079764107,188088
76561198310033344,82
76561198276464901,163385
76561198184374387,106633
76561198087957054,201211
76561198279522512,154390
76561198274450657,246373
userid,playtime_forever
76561198199723595,46660
76561198163039100,147723
76561198315884393,142665
76561198134248256,1309
76561198048792740,176793
76561198345140962,113725
76561198018969510,282531
76561198075052678,405382
76561198131631332,47266
76561198174365389,142088
76561198176339457,116583
76561198268987393,15
76561197993834818,1202
76561198206519245,85033
76561198291513724,41
76561198109237353,233339
76561198085075317,185936
76561198359845711,71307
76561198257239527,41986
76561198292242473,234
userid,playtime_forever
76561198352787290,94236
76561198264281986,109580
76561197962926234,15713
76561198136455931,165008
76561198244342910,97071
76561198172551185,410907
76561198043126424,192816
76561198141930477,26921
76561198151344393,1678
76561198257295801,93487
76561198139421902,178738
76561198086846808,173073
76561198265244094,142483
76561198080684281,344266
76561198210161901,103123
76561198145305341,185159
76561198069169667,71398
76561198349683041,52279
76561198126732941,110885
76561198125418315,320700
userid,playtime_forever
76561198244762986,84368
76561198119341540,164171
76561198356659776,23860
76561198165618632,312071
76561198321673022,287746
76561198094172347,89435
76561198357813818,41372
76561198367740924,60175
76561198217555765,55275
76561198164653125,133676
76561198334350105,61958
76561198259554756,120
76561198061056737,77570
76561198187693886,51354
76561198327679587,39391
76561198303089646,98227
76561198102736029,36791
76561198093736926,578133
76561198166815064,37895
76561198276283756,80454
userid,playtime_forever
76561198249693772,299
76561198304540554,238
76561198231071844,210498
76561198135047962,152426
76561198271998361,227038
76561198070973370,127546
76561198141397508,192910
76561198135167541,217924
76561198302837461,217378
76561198102062094,302475
76561198247298928,206311
76561198280513862,69607
76561198089543386,244045
76561198238013178,112120
76561198210049068,6121
76561198120332824,128454
76561198154201092,167307
76561198300697510,175014
76561198333454863,132586
76561198111884499,221580
userid,playtime_forever
76561198009148481,78038
76561198191131097,81081
76561198279437606,43943
76561198327397593,22633
76561198134281275,205386
76561198190776889,183965
76561198205630176,133819
76561198319915246,42168
76561198319068133,40335
76561198316391045,20936
76561198073707805,43809
76561198314080703,43432
76561198004830592,561
76561198097180146,174450
76561198149409028,137475
76561198343414650,211006
76561198310984896,428886
76561198191522165,27665
76561198252591434,90051
76561198127939251,418196
userid,playtime_forever
76561198332625992,131714
76561198362420991,6614
76561198139637618,172803
76561198164035947,62012
76561198136863453,100779
76561198346198488,146467
76561198108274265,259923
76561198148360682,79953
76561198044567327,174694
76561198356322335,12260
76561198205510761,273161
76561198308952792,205371
76561198300593007,173417
76561198104229624,174263
76561198304226234,129182
76561198348314893,117060
76561198026636175,268997
76561198139272956,123965
76561198245300378,50284
76561198304744349,215952
userid,playtime_forever
76561198103739444,136369
76561198325160374,67913
76561198114040889,187911
76561198151961130,204798
76561198102514242,985
76561198285615649,56
76561198066169901,350533
76561198326548117,1641
76561198009639095,15763
76561198268733700,115142
76561198257978821,69581
76561198311843071,97387
76561198078420286,199171
76561198097804283,73352
76561198255077980,1543
76561198283049616,109048
76561198093944321,145494
76561198334779328,152167
76561198316757953,19645
76561198295136219,11
userid,playtime_forever
76561198215986685,131132
76561198048893245,2358
76561198308123940,16679
76561198363854260,68397
76561198105519562,278267
76561198179130033,313357
76561198217679373,60074
76561198109961102,86682
76561198154157968,218130
76561198346656685,348
76561198111335309,140673
76561198320149220,29636
76561197990044267,102916
76561198325017623,29138
76561198275661404,36666
76561198258904096,215418
76561198133590699,220540
76561198326935488,90997
76561198056012517,203337
76561198213587601,28341
userid,playtime_forever
76561198344319149,110671
76561198296282048,42880
76561198146311139,223831
76561198253230570,185113
76561198107863232,260170
76561198142222199,100925
76561198113762972,74795
76561198110308784,226978
76561198146107545,70581
76561198180125433,89529
76561198366848608,32372
76561197961955439,4525
76561198321829828,116042
76561198348107844,49018
76561198132078644,206172
76561198152849663,41699
76561198178020981,133
76561198245895638,45531
76561198363269473,1300
76561198138900995,81609
userid,playtime_forever
76561198313434123,175068
76561198016178447,880
76561198295673289,54160
76561198168579723,93813
76561198296969202,29276
76561198339548571,158977
76561198135829946,195710
76561198281150653,1253
76561198324547563,11543
76561198144213664,33912
76561198235271656,103
76561198126422615,177639
76561198281129827,33080
76561198189679171,213142
76561198091312279,101369
76561198164722617,208813
76561198107559906,111
76561198368220338,288
76561198327542335,99341
76561198161676875,155889
userid,playtime_forever
76561198162919820,220174
76561198198194831,207769
76561198358237351,41247
76561198154935384,73611
76561198278072624,67444
76561198363215209,41006
76561198184969386,2124
76561198299840235,21427
76561198348092116,31628
76561198368408787,1769
76561198345410540,13568
76561198225744592,116608
76561198328414842,62802
76561198349509635,478
76561198328103575,36213
76561198345180225,3707
76561198336597283,94056
76561198255690154,42612
76561198107009199,83617
76561198138776196,98392
userid,playtime_forever
