userid,playtime_forever
76561198149319967,2931
76561197973664259,671
76561198105579916,5801
76561198051301444,6088
76561198064979519,1635
76561198017712422,15364
76561198016889073,691
76561197965202782,1346
76561198094925366,1207
76561198024874460,3317
76561198210796323,9671
76561198210349525,3248
76561198113100571,1358
userid,playtime_forever
76561198796259873,8615
76561198085231783,1152
76561197970990643,2185
76561198143838088,458
76561197984985280,3968
76561198862468618,2378
76561198019747556,10765
76561198050800894,10166
76561198011931044,2992
76561198089093784,3544
76561198189268151,659
76561197972429297,2062
76561198041695904,6616
76561198194111974,1569
76561198094737880,5818
76561198374257980,333
76561198408114918,4508
76561198299972725,4899
76561197994053436,13366
76561197970241831,269
userid,playtime_forever
76561198376015905,7399
76561198016539117,4720
76561197991765273,2144
76561198025081166,431
76561198286252185,62345
76561198040083422,5725
76561198066095990,1180
76561198027685034,1557
76561198008214637,5076
76561198069238455,826
76561198108271284,454
76561198121381001,11831
76561198180958261,874
76561198056476950,3203
76561198265498411,3037
76561198291388844,3859
76561198823499076,8822
76561197991994586,1263
76561198351869301,2162
76561198155999975,4733
userid,playtime_forever
76561198063359515,4675
76561198048709828,4717
76561198164703202,4719
76561198135410193,521
76561198213437221,10
76561198053618541,4240
76561198025842151,8162
76561198393031504,5291
76561198039839187,575
76561198216714299,187
76561198022734388,4765
76561198130318656,629
76561198042079097,4468
76561197970892651,10349
76561198044317633,11790
76561198008579867,6728
76561198001341834,4062
76561197975221620,24
76561197988928485,6582
76561198063485801,6515
userid,playtime_forever
76561197994681153,1443
76561198131536704,14440
76561198114328304,2536
76561198860549530,5201
76561198041803906,12202
76561198346370047,4436
76561198804691923,4250
76561198035018959,2579
76561197999955699,5754
76561197963489560,1512
76561198152082053,1705
76561198326835668,2075
76561198038326204,565
76561198013106652,1889
76561198273453546,495
76561197961755405,2234
76561198021212315,6806
76561198027769946,1508
76561198406759802,14923
76561198066378992,4385
userid,playtime_forever
76561198074949137,4101
76561198163977598,230
76561198070130294,804
76561198067513418,1798
76561198867306823,39
76561198086476638,885
76561198260264324,3499
76561198138727386,3804
76561198341246212,3469
76561198809849518,1454
76561198137891195,5749
76561198390085488,3464
76561198205809997,4223
76561198832675320,9884
76561198066872938,16697
76561198084184157,1124
76561198073702420,5063
76561197994676095,205
76561198293208198,1936
76561198878841814,1066
userid,playtime_forever
76561198026513486,768
76561198005971204,1580
76561198142836099,1859
76561198119155209,199
76561197967777612,4145
76561198256271045,2398
76561198063966465,289
76561198039459834,579
76561198189381122,1454
76561198034394175,3823
76561198882287963,3469
76561198169245449,268
76561197995264945,8074
76561198016076044,11808
76561198119049620,1801
76561198056131525,205
76561198820942083,2026
76561198010347003,2744
76561198304282848,490
76561198832224488,7060
userid,playtime_forever
76561198236035704,244
76561198106310646,3288
76561198064144368,3894
76561198124575995,1512
76561198072067154,153
76561198116781176,786
76561198401354071,10549
76561198197924526,2555
76561198312759080,562
76561198318517849,1185
76561197966945869,991
76561198069100726,72
76561198134507693,73
76561197992101888,1500
76561198070768307,2665
76561198009961064,1402
76561198285942074,13975
76561197987276093,1235
76561198187589093,4854
76561198054119933,3381
userid,playtime_forever
76561198070318638,1863
76561198120766536,7279
76561197989842267,2387
76561197960282791,7187
76561198029835571,5233
76561198007099799,3114
76561198088206502,1562
76561198308740034,726
76561197967283109,1064
76561198310021316,2252
76561198051533992,664
76561198063579807,2607
76561198049499468,10477
76561197965303926,10064
76561198003747097,6935
76561197970402061,6671
76561198018764790,828
76561198311651811,1034
76561198032231327,1896
76561198035164406,457
userid,playtime_forever
76561198144365023,855
76561198009261436,1455
76561198062537269,1395
76561198006301610,757
76561197970539227,921
76561198207069403,2327
76561198028290889,3090
76561198170800967,3817
76561197989233113,4602
76561198198247043,508
76561197983112313,2637
76561198003596091,729
76561197980748843,2450
76561198039605652,1839
76561198035953282,1268
76561198837094929,790
76561197995142993,3576
76561197994914465,8141
76561198314684726,967
76561198418536107,7303
userid,playtime_forever
76561198829150033,4882
76561198124733886,1270
76561198051820829,6497
76561198145454972,1493
76561198291562783,2890
76561198108034713,2021
76561198022774118,10518
76561198839317452,1589
76561197991151212,4841
76561197988778391,28318
76561198058801610,17529
76561197972442846,916
76561198039525377,1734
76561198351834079,3786
76561198199983366,258
76561198229591108,3883
76561198040308857,1270
76561198873984249,409
76561198118272680,2179
76561197998197307,3245
userid,playtime_forever
76561197976831150,10943
76561198201625998,2792
76561198171792747,140
76561198038761089,268
76561198341980337,4626
76561198131293371,586
76561197993978467,22018
76561198075293165,32
76561198056186683,4299
76561198011852317,7823
76561197997022004,1086
76561198294017499,724
76561198800335953,17269
76561198179587290,8279
76561198029892208,4641
76561198411424757,1072
76561198414073373,13002
76561198137407774,1781
76561198870937806,6393
76561197992925022,1678
userid,playtime_forever
76561198090618148,3748
76561198820028389,10854
76561198066925708,1768
76561198298839466,2800
76561198025531820,2366
76561198080066706,1543
76561198211684145,4039
76561197970594868,1343
76561198164054495,2388
76561198065915748,1359
76561197979800354,3458
76561197990357012,296
76561198024831442,2719
76561197979056869,669
76561198190229643,1188
76561198086310118,4354
76561198384722784,19
76561198140919087,3958
76561198202593610,5708
76561198145450622,1244
userid,playtime_forever
76561198256991149,2525
76561198133171463,2601
76561198856039030,7202
76561198081740128,6180
76561198251012914,3358
76561198212733807,5113
76561198210421029,20823
76561198387682667,1121
76561198051308936,3010
76561198116982440,3609
76561197970401813,1332
76561198032052219,665
76561198878236329,1569
76561198121618034,1254
76561198049213144,8154
76561198054831279,427
76561197987947740,5442
76561197970509655,1962
76561198001956361,4740
76561198036570003,166
userid,playtime_forever
76561198031031254,5939
76561198055600073,1328
76561198134555616,2939
76561198121588045,1334
76561198870348977,21965
76561198205728353,4986
76561198306359519,1015
76561197971868425,21974
76561198039868929,9976
76561198045810355,592
76561198838475072,2202
76561198079483689,1348
76561198291777333,1585
76561197968656096,9453
76561198848547569,13359
76561198093558696,803
76561198453470338,17250
76561198086686705,751
76561198018684337,3068
76561198028241902,8091
userid,playtime_forever
76561198108163535,2137
76561197974641084,1679
76561198021658679,2832
76561197978062192,1395
76561198166918014,2802
76561198076941103,992
76561198107028653,1218
76561198035524719,644
76561198400002975,2197
76561198047429954,1444
76561198264975020,1948
76561198156309593,723
76561198164788796,6775
76561198036098640,617
76561198043216746,7440
76561198130902003,3451
76561198012883050,4269
76561197960539564,1831
76561198342006246,3575
76561198081540293,1229
userid,playtime_forever
76561197960336697,762
76561198108894661,3193
76561198008149534,1128
76561198053517718,1424
76561198086439280,2702
76561198319230751,3057
76561198045757393,804
76561198830266662,2071
76561198018056073,1865
76561197993233622,4629
76561198086487053,3101
76561198095533477,2291
76561198815985404,1163
76561198449297844,2189
76561198016180889,312
76561198093541458,7392
76561198230214224,373
76561198133088232,2854
76561198016153229,1650
76561197972538036,690
userid,playtime_forever
76561198130507216,3226
76561198115592600,817
76561198110232087,1038
76561198020500099,3911
76561198092380475,3242
76561198081951087,776
76561197968454400,1612
76561197988032575,8946
76561197999644595,1315
76561198018811854,1079
76561198070168175,294
76561198873149775,325
76561198205558912,1323
76561198873061150,2000
76561198059494888,1830
76561197978766039,9100
76561198228231520,4937
76561198120665945,661
76561198350813713,719
76561198149068644,1078
userid,playtime_forever
76561198199811506,553
76561198404147302,139
76561198009994289,7388
76561197960955509,14583
76561198277178536,6919
76561198042569367,12571
76561198102246121,812
76561197970075793,8268
76561198066718241,567
76561198360626938,3767
76561198024070558,2415
76561198332690047,3020
76561197987542654,5266
76561197999763161,4563
76561197970756333,1521
76561198028560988,5942
76561198089039510,649
76561198213204657,1223
76561198283281587,460
76561198107594095,9355
userid,playtime_forever
76561198098363514,1855
76561198311494477,15550
76561198096550167,2655
76561198068318488,3258
76561198880677678,6453
76561198853913180,102
76561198012632470,2533
76561197990902085,1683
76561198353210327,357
76561198210324772,1149
76561198045666952,1426
76561198040958502,1872
76561198027357644,232
76561197995036184,3130
76561198086145038,1156
76561198176718099,2253
76561198010981788,8910
76561198801109198,346
76561197999805223,20779
76561198272094975,1880
userid,playtime_forever
76561198007936555,1696
76561197995248747,1716
76561198392501012,5217
76561197999210465,11041
76561198449699574,838
76561198389153437,1113
76561198452199688,951
76561197986139154,5724
76561198071643528,1386
76561198086940228,1216
76561198294086583,13156
76561197992685125,760
76561198123786395,1881
76561198104461737,5302
76561198004344842,7881
76561198041400335,432
76561198289612401,2003
76561198088530909,3121
76561198123937464,631
76561198863613531,4159
userid,playtime_forever
76561197972393116,659
76561198384835059,3452
76561198007058935,1311
76561198262428472,540
76561198007229026,1413
76561198314221131,15281
76561198042804803,6541
76561198027491213,5
76561198113799765,2720
76561198040217975,3272
76561198148545133,3906
76561198841163041,543
76561198137026665,446
76561198807616850,6020
76561198810609698,79
76561198073829018,2594
76561198063612279,99
76561198879506754,15369
76561197967010254,1191
76561198219222627,2377
userid,playtime_forever
76561198084311037,2870
76561198834652403,4514
76561198068423109,8880
76561198295168253,12
76561198010037523,6541
76561198068679045,961
76561198204345661,3726
76561198028728848,14982
76561198375360847,496
76561197984586872,2199
76561198136984283,12237
76561197999106627,5423
76561198010633906,3988
76561198353192108,5280
76561197984715764,2163
76561198071260549,6154
76561198197962165,8138
76561198081198269,908
76561197971362715,1400
76561197979055261,1764
userid,playtime_forever
76561198204826605,735
76561198010838344,3193
76561197989221215,1001
76561198076581036,5858
76561198011324641,6
76561198021082790,182
76561198416489927,1993
76561198031654353,2022
76561198058485174,857
76561198859383746,1619
76561198028803001,209
76561198306590189,2244
76561198143232665,818
76561198118879531,2295
76561198419547746,2636
76561198140780562,3520
76561198397061817,1316
76561198390665480,7550
76561197970532238,3768
76561197960474153,710
userid,playtime_forever
76561197970110587,32131
76561197960948631,3200
76561198068795631,191
76561198157506282,567
76561198268857362,1117
76561198325566262,45
76561198200082110,1652
76561197982080441,1309
76561198032733956,5707
76561198027267302,2151
76561198012806281,477
76561197960997418,2533
76561198289844530,10780
76561198023750351,5869
76561198064621328,5195
76561198088601411,1649
76561198216034181,422
76561198123148309,36
76561198127210678,10473
76561198060785067,759
userid,playtime_forever
76561197960782316,682
76561198030257115,3920
76561198808557420,1256
76561198036133616,5592
76561198826458377,11289
76561198006369101,3983
76561198078344440,871
76561198155348117,8296
76561197976104066,5324
76561198063867227,7588
76561197999048310,5586
76561197995359906,4686
76561197970570066,607
76561198133001091,1259
76561198134094951,2736
76561198141317281,1891
76561198024534592,796
76561198013641770,1477
76561198042605753,7490
76561198058365616,1293
userid,playtime_forever
76561198841617680,95
76561198061408810,636
76561198041079794,7475
76561198017751512,3523
76561198052602454,13631
76561197970284928,2528
76561197970931062,1810
76561198327991438,12670
76561198076057267,1861
76561198108639586,1691
76561197996784512,2695
76561197963895521,9064
76561198243982922,9642
76561197977352208,895
76561198206935240,27649
76561198112595677,4140
76561198322419001,241
76561198018273724,3659
76561198073528009,17041
76561198152486798,9794
userid,playtime_forever
76561198044558279,3755
76561198153772144,785
76561198107669955,828
76561198076883499,1427
76561198158507392,1819
76561197998646374,3097
76561198032575353,7500
76561198028750749,997
76561198006714243,161
76561197962599660,2301
76561198255007276,7704
76561198040248439,3973
76561198043554926,965
76561198134215139,1913
76561197998129295,935
76561198086555369,10794
76561198021372918,1174
76561197989254794,2327
76561197988657310,1315
76561197996279177,2598
userid,playtime_forever
76561197980592647,4753
76561198040477977,1815
76561198334237115,13565
76561197983188902,5780
76561198144735511,1213
76561198166757950,888
76561198445118777,3091
76561197991695936,6405
76561198097573645,1735
76561198057478804,2132
76561198821452540,905
76561198087146982,2421
76561198006938307,17730
76561198290339351,16282
76561198039370925,3342
76561198148928207,5942
76561197968543586,2457
76561198145124488,1450
76561198356581952,3300
76561198107182007,841
userid,playtime_forever
76561198347707525,3522
76561198013513913,11113
76561198048823683,487
76561198017009669,5874
76561198200037982,6974
76561198046775556,823
76561198142956574,2004
76561198036477325,5720
76561197972311098,985
76561198118606886,478
76561198077722975,9444
76561198064625014,3006
76561198063859817,3029
76561198102527726,763
76561198407809982,788
76561197961554116,1323
76561198368073041,1434
76561197986444204,3361
76561197971007852,1582
76561198080639920,3617
userid,playtime_forever
76561197970559019,3454
76561198037347499,2536
76561198288299215,1805
76561198018596895,1159
76561198052952377,1172
76561197987895316,954
76561198128454355,6087
76561197987767520,5822
76561198000871145,4752
76561197970535673,1084
76561197967868532,914
76561197969979012,791
76561198075982999,2978
76561198352430261,1408
76561197998696616,1519
76561198107334299,2278
76561197991663125,901
76561198145964012,1185
76561198281495704,1668
76561198200613441,5981
userid,playtime_forever
76561198329529786,3317
76561197975847856,22175
76561198078683605,5316
76561198000099337,5963
76561198036718272,5531
76561197961425923,636
76561198044955853,5523
76561197999118519,402
76561197988593729,3786
76561198075814520,3766
76561198145157612,2723
76561198105896035,1366
76561198009183412,6365
76561198141590100,8943
76561197995959520,8014
76561198051504001,14544
76561198093967413,5100
76561197963667034,1976
76561198145350498,405
76561197988573761,7099
userid,playtime_forever
76561197984515506,1425
76561198117859075,941
76561198054378512,1857
76561198073469360,736
76561198065432397,920
76561197960826568,1008
76561197963355529,2630
76561198031428761,3707
76561197982210314,1585
76561197978242209,847
76561198069330386,14247
76561198022002073,1271
76561197999165551,488
76561197961155151,2161
76561198033818443,1218
76561197960628179,10983
76561198218258675,1145
76561198034694581,12308
76561198199666865,3305
76561198371230419,3043
userid,playtime_forever
76561197965540285,2700
76561198049045214,6634
76561198020872176,1044
76561198159745698,6736
76561198029483045,3331
76561198255298566,8299
76561197969473419,1001
76561198319695715,2403
76561198147835212,11477
76561198015236417,3271
76561198088491090,937
76561198394195972,8549
76561198017131442,4891
76561198426330439,514
76561198000516671,2927
76561198152328254,10307
76561197972308063,3344
76561198050714402,1815
76561198302709894,168
76561198043226294,377
userid,playtime_forever
76561198103438308,6831
76561198079605717,3882
76561198030407476,5307
76561198010021422,1565
76561197963458308,2135
76561197974262920,4092
76561198414192262,861
76561198026775030,704
76561197983891546,3769
76561197978747142,3676
76561198099269030,911
76561198045241565,5308
76561198029869816,4938
76561198341323272,4222
76561198067702412,2816
76561198096536950,2504
76561198043183734,9989
76561198272896332,15100
76561197965863564,459
76561198004356913,2369
userid,playtime_forever
76561198082604937,1772
76561198841826301,8467
76561198043920423,1868
76561197997967701,2757
76561198036622400,2242
76561198064021579,1123
76561198022934581,1869
76561198010697795,2150
76561197960373112,1159
76561198007469630,1248
76561198145798599,5542
76561197969677570,2680
76561197987171594,2089
76561197975030524,1569
76561198010048833,2391
76561198259960808,1303
76561198053214494,1604
76561197992618746,4610
76561198038257767,6057
76561198316618818,6044
userid,playtime_forever
76561198106621832,13480
76561198027974155,6513
76561198287764000,7412
76561197993771860,6364
76561198107502928,2253
76561197976199295,4374
76561197967518306,1346
76561198043823776,3461
76561198035944652,18244
76561197960962488,445
76561198163519108,6244
76561198069074135,4286
76561198078511512,5044
76561197975255867,991
76561198268695947,403
76561197987736542,3305
76561198027247465,3474
76561197995244574,1789
76561197967865112,3232
76561198089947704,4671
userid,playtime_forever
76561198099991911,16
76561197993978800,4770
76561197973449244,2566
76561197970551508,2495
76561198125207148,3397
76561197971025884,31755
76561198155069979,3478
76561198049734201,10590
76561197972941429,1919
76561198118297168,2256
76561198174030853,3489
76561198248194984,2542
76561198023649296,907
76561198219751353,3470
76561198073383133,4104
76561198053670591,364
76561198077100817,486
76561197994806571,3917
76561198064163510,1074
76561198065047501,1435
userid,playtime_forever
76561198115427955,1090
76561198140882995,11021
76561197998851273,633
76561198095878282,1225
76561198072787286,2749
76561197969093770,916
76561197995629266,6509
76561198080591841,350
76561198042485830,2002
76561198033926073,3347
76561198030695790,4321
76561198136759491,4486
76561197968373756,3282
76561197987045808,3902
76561197987854254,7376
76561197999149301,1671
76561198002833793,4278
76561197968422178,716
76561198061036568,136
76561198018613672,564
userid,playtime_forever
76561198117506060,744
76561198122825378,8215
76561198067215453,10148
76561197982306013,6798
76561198017022576,1217
76561198418452003,3570
76561198442642680,5674
76561198044254266,1505
76561197964145267,2790
76561198032087307,3732
76561198043236715,9282
76561197997029128,1631
76561198042308537,6637
76561198282937334,3052
76561198094829487,163
76561198264617053,881
76561198407216473,730
76561197989169654,4088
76561198071036363,4756
76561197991173463,945
userid,playtime_forever
76561197998079669,18188
76561198044302220,1959
76561197978885058,3299
76561197988836225,1461
76561197970726151,5426
76561198355759469,20422
76561197995325988,2016
76561198026759266,1346
76561198052516795,135
76561198126433296,959
76561197989272311,2804
76561198016983141,3490
76561198005943952,4668
76561198053138835,16738
76561198059652762,1056
76561198072654370,1390
76561197976507676,749
76561198205107872,1195
76561198060862695,2663
76561197962382825,5883
userid,playtime_forever
76561197995383865,3204
76561198152051125,3187
76561197981369493,1398
76561197989139964,792
76561198131385322,1013
76561198026201129,475
76561197993761413,2798
76561197960893143,1127
76561198011953502,1717
76561198046950295,2987
76561198029851196,17381
76561198340395191,2514
76561198017913873,1174
76561197966485205,466
76561198030837324,4880
76561198000275927,765
76561197995300339,1253
76561197967796471,11429
76561198024789900,32219
76561198004397206,2147
userid,playtime_forever
76561198006841126,368
76561197974668250,5684
76561198082677446,4765
76561197960457202,868
76561198076586922,3475
76561198124125689,13045
76561198159813494,515
76561198027846129,4806
76561198060903502,2188
76561198007596481,1691
76561198010833219,554
76561197998586917,784
76561197961472844,270
76561198001886030,1930
76561198086182261,1132
76561198059508346,795
76561198347843316,2164
76561197968542778,13995
76561197991779163,8782
76561197972913067,2474
userid,playtime_forever
76561198029369745,1049
76561197989930403,2305
76561197960558092,1072
76561198145261433,2216
76561198053005464,3264
76561198284428101,830
76561197990082498,1696
76561198119342152,1028
76561198022093552,288
76561198042138166,1608
76561198096427947,12376
76561198034712381,1160
76561198055411238,6820
76561198028427089,374
76561198004144863,1860
76561197996486214,142
76561198059750874,3373
76561198035394965,13212
76561197970635541,5733
76561198073967962,3491
userid,playtime_forever
76561198126577143,577
76561198105893268,995
76561198119290590,665
76561198049471418,1057
76561198038079741,3575
76561197993376589,899
76561198038784026,1082
76561198096540894,2574
76561198052568275,6152
76561198133591647,1723
76561198353793932,504
76561197979465506,824
76561198139031880,1636
76561198815932132,13234
76561198120251542,4110
76561198035743203,5595
76561198020034149,9822
76561197968564909,7202
76561197995392949,1284
76561198051586249,3372
userid,playtime_forever
76561198080143420,2527
76561197969497389,707
76561198044090630,1700
76561198046855423,6018
76561198055762608,7301
76561197993785113,2809
76561198012186647,456
76561198123248354,3384
76561198066270437,4192
76561198111083630,3397
76561197973094565,3227
76561197996059085,2717
76561197999153301,482
76561197991754329,5454
76561198115883028,1246
76561198211986823,9418
76561197962310339,1094
76561198044425538,1725
76561198061491358,1512
76561198092872811,1020
userid,playtime_forever
76561198201845089,4743
76561198078786262,2416
76561198066087037,1275
76561198020838433,3155
76561198227063984,3860
76561198021179339,10212
76561198006316220,793
76561197971404997,7373
76561197979661850,3988
76561198021087473,1938
76561197972625004,4340
76561197992148859,5502
76561198002379149,1168
76561197978093788,630
76561198252426666,3069
76561198009575317,1878
76561198125211134,2198
76561198120650150,2370
76561198007404481,6125
76561198022855068,2580
userid,playtime_forever
76561198105663336,4887
76561197961546894,2864
76561198068649150,8675
76561198079291984,762
76561198046351825,3715
76561198055191937,1557
76561198077331588,946
76561198281992909,2871
76561198070247129,1047
76561197960350117,1745
76561197994272107,7290
76561198108737320,5158
76561198011398404,909
76561197982937032,1215
76561198065537533,6245
76561198013550198,1385
76561198036594140,11168
76561197994313198,3200
76561198436943292,4863
76561198305089592,3564
userid,playtime_forever
76561198328464763,2434
76561198025070322,2938
76561198095826774,4831
76561198020781429,4465
76561198075463800,6289
76561197971890661,4147
76561198208653261,8615
76561198126222054,11519
76561198149339349,10408
76561198192676422,210
76561198000615676,4773
76561198036868864,3429
76561197983639809,2921
76561198108066069,12758
76561198095185248,1167
76561198026587725,800
76561198013734556,7561
76561198420763923,593
76561198066865246,10914
76561198029129990,5580
userid,playtime_forever
76561197966340558,1782
76561198147090618,1594
76561198051179019,10039
76561198067262484,9242
76561198123772615,1134
76561197972290631,510
76561198163524996,3978
76561197982803252,1827
76561197986971013,1488
76561198074954076,1723
76561198067072920,10498
76561198183844683,2983
76561198094431641,1529
76561198065052215,3859
76561197980786918,2344
76561197968695059,6985
76561198040941894,7854
76561197992740627,3682
76561198401021381,3686
76561198056430257,479
userid,playtime_forever
76561198003122895,3348
76561198030527236,1713
76561198255793394,6810
76561197995482623,422
76561198067645706,1055
76561198176959613,793
76561198088512415,387
76561198300567302,7066
76561198047621393,801
76561197970897268,20137
76561198023633327,709
76561198070106883,4914
76561198085933532,7281
76561198183650259,5936
76561198393636720,4688
76561198056869020,2391
76561198831398407,19761
76561198165200200,1323
76561198050527587,4342
76561197970274409,9745
userid,playtime_forever
76561198006568923,3103
76561198005999035,537
76561198132812456,10695
76561198125645308,971
76561198159241156,6589
76561197993462609,1273
76561197986195286,1435
76561198022695968,759
76561198064917638,2249
76561198041050295,3174
76561197965035691,3262
76561198044911370,7819
76561198087974151,9988
76561198205029123,6008
76561198000414707,932
76561198448732255,961
76561198089417172,2362
76561198171182267,6517
76561198000111468,1172
76561198002093424,1850
userid,playtime_forever
76561198061695718,825
76561198014986597,1437
76561197993989749,9069
76561197967400780,739
76561198264260848,888
76561198014306402,6746
76561197989279358,2360
76561198041327899,2334
76561197970961247,3230
76561198426231097,566
76561197988578920,1158
76561198206635881,2329
76561198072899232,5276
76561198074308438,5308
76561198061786480,533
76561198072742950,6307
76561198275452491,10857
76561198069470175,746
76561198066501932,3585
76561198018762361,4494
userid,playtime_forever
76561198125415321,10458
76561198042288532,3579
76561198014350816,3545
76561197995255407,4659
76561198013933766,733
76561198046480988,3196
76561198018341472,5155
76561197965993798,1078
76561198026220476,4065
76561198128593754,820
76561198042819125,691
76561198352409841,1131
76561198123826291,15149
76561198066057198,4126
76561198146297769,2276
76561198087703543,4441
76561198053071920,5085
76561197991276529,837
76561198193341158,17358
76561198027375530,4865
userid,playtime_forever
76561198079502775,467
76561197993063436,1244
76561198140951139,3259
76561197965348695,5566
76561198010196441,7119
76561198095060552,5120
76561198011277770,2884
76561198073720511,5442
76561197994319419,5213
76561197968263913,3251
76561198028523830,1210
76561197966607323,906
76561197970638230,1469
76561198346992698,3019
76561198084268195,6314
76561198045261140,2006
76561198023119854,782
76561198081259616,944
76561197968560123,4545
76561198200285770,1899
userid,playtime_forever
76561198036157070,9249
76561197976560328,3118
76561198073678169,6023
76561198126311425,5246
76561198088975018,5134
76561197970377599,1212
76561198122290390,7309
76561198053185754,6721
76561198296092481,971
76561197970727854,2254
76561198012759423,5876
76561198036965518,3588
76561198034308277,3247
76561198118389014,1946
76561198012890721,8416
76561197981709908,408
76561198041778626,1089
76561198140703971,2233
76561197993930430,1513
76561198042138135,2697
userid,playtime_forever
76561198125249349,487
76561197961934900,4427
76561198320016402,1295
76561198041723023,6520
76561198286352636,137
76561197980945071,14868
76561198099621000,1993
76561198054124670,3349
76561198069482623,880
76561197993215856,650
76561198055276201,14860
76561197998227902,7279
76561198025735502,1138
76561198053443267,468
76561197998480481,4104
76561198096377836,18042
76561198146677386,10284
76561197990987311,5344
76561198049097404,2713
76561197970118615,2096
userid,playtime_forever
76561198096417442,2860
76561198108335616,3972
76561198034390566,4578
76561198076477868,744
76561198083888554,1013
76561198067400642,253
76561198156118873,8679
76561198134407203,798
76561198103443526,10207
76561198000570412,968
76561197986935543,6094
76561198093434137,6440
76561198068089141,2708
76561197977198647,449
76561198038253293,668
76561198068172812,2050
76561198051307288,168
76561198050523731,7922
76561198009156743,3866
76561197974927314,2857
userid,playtime_forever
76561198017236131,2954
76561198255133792,843
76561197995061278,1763
76561198116387199,3660
76561198280485164,4195
76561197991616522,1240
76561198015852039,5512
76561198052230340,3610
76561198134267138,2058
76561198041272690,3523
76561198169989285,5555
76561197987195142,8730
76561198090710667,3913
76561198386534948,914
76561198103134335,2910
76561198099055821,2517
76561198164201741,5091
76561197995690757,1607
76561198133310885,1693
76561198105876448,1208
userid,playtime_forever
76561198037324466,1333
76561197994553754,3464
76561198299692680,2973
76561198064112478,12031
76561198133966245,2299
76561198089077927,2365
76561198238287048,2676
76561198103053928,763
76561198024393241,2674
76561198167466861,10282
76561198047798900,1732
76561198005648625,1951
76561198307897353,5768
76561198058779838,1963
76561197995155114,699
76561197970726396,22881
76561198013242737,3606
76561197971504123,6571
76561198119622641,654
76561197970049197,601
userid,playtime_forever
76561198091226621,1219
76561198126834272,17577
76561198047329074,7617
76561198029975799,3159
76561197994023146,1902
76561198020981956,2435
76561198124232667,2036
76561198253911080,13109
76561198143695970,1077
76561198015356463,571
76561198187423318,962
76561198079670032,836
76561197969776053,1120
76561197971328123,2857
76561197991110846,2858
76561198014085160,2703
76561197994878919,4759
76561198176727346,1258
76561198126308148,2890
76561197988858431,3720
userid,playtime_forever
76561198019156898,12975
76561198016755435,1400
76561198254968264,9987
76561198262767516,3502
76561197969797096,2867
76561197960466438,117
76561198181472046,2582
76561198172518702,1869
76561197973458154,2298
76561198012247493,1791
76561197987038934,680
76561198034349178,1524
76561198069711409,84
76561198012791113,2663
76561198171758774,2565
76561198159541582,6006
76561198064080467,353
76561198035406751,14016
76561198042242237,856
76561197969434248,3571
userid,playtime_forever
