userid,playtime_forever
76561198311778845,151200
76561197992547224,100269
76561198244302576,23049
76561198131055295,34824
76561198865844485,52049
76561198442281087,94327
76561198278513804,81953
76561198841605108,7898
76561198173814919,23565
76561198388764891,41828
76561198141062691,4905
76561198302049513,37503
76561198398512201,63128
76561198008487269,24433
76561197999479425,10698
76561198354362850,502
76561198426864822,25506
76561198033169041,66956
76561198350791047,12524
76561198198791405,8790
userid,playtime_forever
76561198380496741,36268
76561198867790328,678
76561198336633743,58310
76561198379581349,23621
76561198163133369,13303
76561197961255586,102459
76561198347915247,19026
76561198395569743,488
76561198063002323,167655
76561198828797535,23269
76561197999471081,19903
76561198032996929,16343
76561198045590271,124
76561197976447326,16470
76561198111568442,20327
76561197991042399,16250
76561198019246819,25991
76561198094654284,30376
76561198143725803,17737
76561197972335551,17147
userid,playtime_forever
76561198396452928,6268
76561198069209197,23522
76561198079911329,5793
76561197972581521,36949
76561198070544206,11870
76561198069481474,1694
76561198028105786,14823
76561198074742767,112511
76561198212922467,1041
76561198091468965,67426
76561198020312556,900
76561198431727940,4095
76561198163741910,51
76561198135962174,27263
76561197993782575,22060
76561198029620589,27339
76561198169804170,6374
76561198807434202,29059
76561198311501067,48387
76561197967923570,63470
userid,playtime_forever
76561198868894729,27782
76561198063909352,6681
76561198054337616,17694
76561198263745224,14459
76561198809701658,65170
76561198892527129,131
76561198069580103,13938
76561198815036738,27466
76561198397163028,13003
76561197995356657,32998
76561198186275137,45960
76561198195478042,56393
76561198264041487,9307
76561198388458714,2598
76561198313306553,23578
76561198103507271,49431
76561198390525394,88
76561198880213593,8436
76561198295852955,87834
76561198103018453,21207
userid,playtime_forever
76561198943493616,4284
76561198353182150,8959
76561197971118056,7657
76561198231292972,135250
76561198313815430,200
76561198327462683,64365
76561198448261951,22291
76561197996926915,1821
76561198164052961,72570
76561198287198217,36011
76561198061490566,43296
76561197964902689,11430
76561198846978722,65543
76561198313796507,182
76561198066069123,4103
76561198015785150,8788
76561197963342037,46589
76561198418080206,120179
76561198056084920,1287
76561198070366822,894
userid,playtime_forever
76561198171588237,155110
76561198833633961,105
76561198814378782,45687
76561198176056321,113045
76561198324667815,5191
76561198093960884,8952
76561198094490617,38948
76561198367967122,80850
76561197980189315,42979
76561197960306865,59930
76561198136638460,52992
76561198047684817,33652
76561198142506910,15753
76561197960337707,68294
76561198039496955,45248
76561198044664754,15990
76561198191330155,6054
76561198081118010,59762
76561198272400768,498
76561198318217113,2509
userid,playtime_forever
76561198137685405,26785
76561198419601345,24366
76561198823062804,848
76561198847392254,501
76561198877945372,20160
76561198411601926,53
76561198159082812,27204
76561198310380184,29530
76561198431513142,64415
76561198395922894,84400
76561198174689073,2026
76561198175179546,535
76561198243746440,8136
76561198071250362,48407
76561198816344100,64758
76561198139271296,38151
76561198314312653,30669
76561198151636139,17202
76561198163140512,30912
76561198332855612,5089
userid,playtime_forever
76561198839729206,145
76561198197714357,8183
76561198298145247,106297
76561197999165544,21330
76561198336033902,3544
76561198374480922,253068
76561198280595213,36113
76561198448714992,1130
76561198110367907,1649
76561198122385085,7801
76561198862282377,1410
76561198073529182,19441
76561198956362516,111
76561198409670371,58341
76561198148359183,754
76561198184523962,62695
76561198210134601,26173
76561197972398706,5820
76561198878652954,12217
76561198443952381,20
userid,playtime_forever
76561198365184478,923
76561198152121374,35
76561198042575783,17074
76561198339303791,678
76561198799126701,1959
76561197988029528,52741
76561198053528067,34281
76561198059052035,45704
76561198437013009,14005
76561198831318553,196
76561198043771097,13657
76561198409324564,3713
76561198037266117,123628
76561198929312217,528
76561198073058457,16881
76561198116014924,18903
76561198419613870,6430
76561198817618609,76864
76561198060916449,16174
76561198132952969,13635
userid,playtime_forever
76561198029409606,434
76561198831891934,5504
76561198133192481,37459
76561198304007740,50990
76561198036015810,10364
76561198302347556,2906
76561197995510516,4389
76561197973149983,34930
76561198718056730,1516
76561198151198666,15783
76561198145437987,1590
76561198357567293,102221
76561198281638632,39151
76561198332056386,3931
76561198032680601,15413
76561198362242908,81112
76561197993183799,37099
76561198039095016,52645
76561198043533307,29736
76561198346963193,12913
userid,playtime_forever
76561198442609764,6094
76561198133858081,13869
76561198171368142,42064
76561198866976502,217
76561198873573986,4327
76561198304296921,28660
76561198180560421,57831
76561198237246328,10874
76561198446440762,681
76561198120404295,29910
76561198008683539,3480
76561198245614152,45052
76561198293804450,5257
76561198442148103,113
76561198427611475,7735
76561198150287165,8439
76561198170935258,70582
76561198150466361,22410
76561198058018527,54075
76561198862663839,65765
userid,playtime_forever
76561198052754842,15337
76561198190569153,1157
76561198288097696,3536
76561198846181077,24730
76561197982602515,2685
76561198113021394,7903
76561198852746160,1099
76561198007008276,22461
76561198116067990,21822
76561198800788448,42634
76561198060041401,61237
76561198164804418,28997
76561198214144476,12685
76561198409884064,3499
76561198087439711,10181
76561198313718526,19847
76561197974567911,69954
76561198272670321,14891
76561197965864321,802
76561198028189819,34482
userid,playtime_forever
76561198154044545,43191
76561198010905267,35925
76561198818665802,5350
76561197997080536,18818
76561198067065025,8336
76561198820868429,16909
76561198024066228,32149
76561197984143815,49479
76561197995434036,35109
76561197964015965,3126
76561197962413072,36940
76561198833761891,4398
76561197974272712,173
76561198124314706,90175
76561198339434395,3204
76561198265113006,60254
76561198837705688,4954
76561198955718743,201
76561198095208621,8904
76561198256152146,16901
userid,playtime_forever
76561198951086191,124
76561198926599460,482
76561197977072384,53729
76561198306681274,1077
76561198014841516,3890
76561198182600989,21338
76561198041145236,84155
76561198089941758,27155
76561198369400772,25626
76561197998722960,32395
76561198171455066,114
76561198011879326,7374
76561198399807489,4364
76561198259774184,38795
76561198344584017,2237
76561197995423222,1045
76561198012787399,16085
76561198268495811,1349
76561198008478518,23689
76561198008629180,32517
userid,playtime_forever
76561198355677707,15295
76561198955212654,437
76561198339107203,20728
76561198376472411,644
76561198095564007,9721
76561198219833335,1434
76561198011604402,15421
76561197971330518,105115
76561197994002070,17882
76561198170914118,5928
76561198202579990,40511
76561198019486581,190226
76561198067087288,102215
76561198159623502,832
76561197982244326,26898
76561198018233395,200339
76561198870170890,24676
76561198077222962,10756
76561198055548758,5237
76561198068063625,78090
userid,playtime_forever
76561198052789648,30173
76561198190949410,11570
76561198876658653,15515
76561198109617251,32527
76561198349243654,27129
76561198876244546,5002
76561198810640626,6055
76561198160387575,21490
76561198206151163,2100
76561198304403261,4901
76561198364281943,30506
76561198417454427,12804
76561198200498202,13043
76561197966167605,60565
76561198060200760,22554
76561198161781440,2439
76561197988041076,40451
76561198261001220,3249
76561197984247402,88850
76561198134907250,45810
userid,playtime_forever
76561198106623698,32794
76561198420181960,12882
76561198434744741,9256
76561197990558021,29154
76561198202221834,3107
76561198870305805,8560
76561198040458143,26351
76561198023054147,24094
76561198354038464,5203
76561198027411775,167147
76561197971549998,19575
76561198310730749,1260
76561198144205463,17621
76561198308350974,28350
76561198253742027,2865
76561198071119344,39020
76561198848279678,109
76561198076098991,29219
76561197992795193,40197
76561198090878059,676
userid,playtime_forever
76561198247602916,7618
76561198163562990,14652
76561198031505130,2478
76561198285437634,6400
76561198859693418,91
76561198133186502,72
76561198064838520,1138
76561198374990623,97358
76561198001699809,63978
76561198124351270,73519
76561197986073860,60008
76561198253025108,25922
76561198031328027,1595
76561198060412247,13100
76561198161803145,67848
76561198044421038,49225
76561198062419476,29641
76561198365879418,621
76561198280539434,25979
76561198065853676,20884
userid,playtime_forever
76561198953175205,5138
76561198353364544,21871
76561198114893728,4300
76561198144185534,1084
76561198071754896,16578
76561198038994337,4067
76561198259429611,35870
76561198818213773,507
76561198071971243,80
76561198366261404,3404
76561197983277771,2941
76561198163111539,3298
76561198873916399,446
76561198007404823,47538
76561198137457148,47149
76561198110583284,889
76561198406409398,41306
76561198000021441,9520
76561197990041607,286
76561198018678469,894
userid,playtime_forever
76561198904265956,9540
76561198320429463,8179
76561198000712888,1629
76561198163268559,28586
76561198815421940,991
76561198399397891,5375
76561198426090137,1106
76561198332949793,14775
76561198019746539,54488
76561198117924666,9877
76561198263271518,284
76561198219643235,5771
76561198211613764,4158
76561198010519376,5023
76561198089350218,30555
76561198066047267,55684
76561198015657866,69590
76561198436899158,61832
76561198269032272,12257
76561198069983373,28533
userid,playtime_forever
76561198277500244,14693
76561198349468923,19228
76561198084243910,17104
76561198344063862,10038
76561198052484129,13889
76561198353642088,7003
76561198066469650,317
76561198835582547,18569
76561198282758889,1105
76561198355728749,7040
76561198863695412,28
76561198796642733,66601
76561198405602393,33357
76561198309194280,43
76561198052988336,41338
76561198138858330,7468
76561198271682243,34726
76561198119506995,25621
76561197968807905,9653
76561198129332925,35580
userid,playtime_forever
76561198173452553,23615
76561198043678177,37336
76561198116590072,54461
76561198041599835,5020
76561198861226349,16553
76561198313511827,4721
76561198065518566,53890
76561198045887680,27948
76561198098291087,60541
76561198297018312,48775
76561198321088250,86542
76561198081152107,10967
76561198408833748,3490
76561198054672448,23867
76561198076062199,3703
76561198367364688,4212
76561198073907178,8898
76561198310140070,6989
76561198129133264,17714
76561198836629090,32771
userid,playtime_forever
76561198320948530,14028
76561198294709311,30527
76561198045622258,4543
76561198007342855,37501
76561198109238799,12
76561198034502491,47912
76561198297657934,1947
76561198397174668,12652
76561198111720422,12855
76561198428416976,1283
76561198128639410,10300
76561198319346863,2794
76561198128782152,12564
76561198446627009,17520
76561198324210417,967
76561198320518197,75
76561198379325837,100636
76561198101281188,43294
76561198085027456,51856
76561198869557756,1704
userid,playtime_forever
76561198837870660,5794
76561198163204451,131431
76561197973663172,45052
76561198253337233,82373
76561198137438837,44604
76561198047602059,15113
76561198257001769,38266
76561198836787787,1364
76561198175979586,2203
76561198155509400,19012
76561198142180378,41541
76561198333634524,3514
76561198832503828,379
76561198102134464,17694
76561198076443698,149577
76561198807163961,27033
76561198109331288,75605
76561198888928787,616
76561198128553090,39937
76561198197894163,3778
userid,playtime_forever
76561198951234293,3335
76561198399794169,11307
76561198027560797,841
76561198095955192,1555
76561198810794964,10117
76561198020415403,31465
76561198068436200,1574
76561198128579241,11223
76561197993176177,11491
76561197973907215,91400
76561198274285749,44687
76561198015990814,90454
76561198158654065,1317
76561198039152190,7078
76561198031723199,41240
76561198849189628,14276
76561197966793531,23131
76561197963799790,85
76561198169462980,50339
76561198070058909,8145
userid,playtime_forever
76561198003119592,49103
76561198891759978,12922
76561198082356894,73433
76561198194090474,71280
76561198097622991,70594
76561198331867491,3214
76561198031256306,104973
76561198117085876,4921
76561198906854487,5931
76561198304095256,12606
76561198392772620,13137
76561198819386355,107936
76561198225841412,40490
76561198414349494,94152
76561198063049737,7848
76561198866246161,41
76561198842988722,25352
76561198386633759,5554
76561198818134800,73
76561197974498094,75
userid,playtime_forever
76561198278559100,21346
76561198080567692,34863
76561198803567831,11883
76561198822372587,2702
76561198860762504,13829
76561198359620629,845
76561197981619472,471
76561198447494979,17254
76561198081242862,18222
76561198202793203,64011
76561198444638621,269
76561198848860640,5489
76561198227933552,366
76561198858743027,1082
76561198395972954,2287
76561198448077145,69290
76561198353525851,12710
76561198405570051,190
76561198282073896,3771
76561197982599431,139771
userid,playtime_forever
76561198399292379,57336
76561198062870059,204503
76561198099666724,14167
76561198031353177,5036
76561198346276232,239820
76561198208943801,214578
76561198101773466,101036
76561198186385485,7979
76561198081773997,19313
76561197963360513,69661
76561197963752813,92852
76561198191400274,3517
76561198108144359,1694
76561198126229796,3185
76561198306638920,8130
76561197971003289,9274
76561198354319810,78069
76561198349239215,43064
76561198858069050,1001
76561198303677289,1194
userid,playtime_forever
76561198951127766,2223
76561198880665308,10415
76561198080864754,18586
76561198073257767,1914
76561198311507708,12800
76561198260131428,160841
76561198290320034,786
76561198442698040,146774
76561198010716122,49562
76561198436961602,7185
76561198353038611,80184
76561198061783178,52714
76561198026080889,27215
76561198059242835,78844
76561198403665522,24888
76561198380501571,1961
76561198452007927,10
76561198440129176,50141
76561198131603636,3558
76561198055218466,31357
userid,playtime_forever
76561197962083151,26233
76561198402804361,4359
76561198137095515,2509
76561198174160738,3249
76561197966648942,4981
76561198859294734,27521
76561198329697311,8480
76561198838570307,12140
76561198038687044,48462
76561198256222054,79519
76561197987630480,6333
76561197973536247,81015
76561197993733731,170
76561198012715980,459
76561198825614992,2066
76561198104076351,2709
76561197975013939,1418
76561197971331227,28489
76561198839039135,1985
76561198166339715,42479
userid,playtime_forever
76561198840782632,7415
76561198074989369,4019
76561198092435020,47769
76561198074849637,102
76561198095335721,19237
76561198335536590,3275
76561198860195172,8360
76561198040713443,24362
76561198033237619,48077
76561198313421782,3054
76561197992982622,44222
76561198196932873,2021
76561198159719998,90690
76561198064924061,1324
76561198347792233,21959
76561198874900043,7684
76561198336746624,31839
76561198942636543,7175
76561198072808002,32933
76561198440834484,7145
userid,playtime_forever
76561198423297842,62575
76561198848633382,7787
76561198102158917,157
76561198356355145,30956
76561198240021526,670
76561198191764865,4569
76561198088632450,38040
76561198400012312,15929
76561198417706274,228
76561198018759231,20702
76561198363312355,13313
76561198254958694,67339
76561197989006003,8145
76561198426291268,14020
76561198089698486,23719
76561198043641611,96389
76561198418913237,6967
76561198137927441,61288
76561198122178981,1460
76561198396303611,707
userid,playtime_forever
76561198011134446,87379
76561198871738263,4227
76561198448450650,75337
76561198881721273,2702
76561198218123348,5379
76561198165374713,31503
76561198838324419,654
76561198451890257,10197
76561198870183121,31743
76561198077698530,2846
76561198858780879,1282
76561198114246554,12652
76561198247323260,1245
76561198273324311,53
76561198442820575,43
76561198078549063,15789
76561198098669902,1877
76561198277431869,39334
76561198886516805,82
76561198880262900,183
userid,playtime_forever
76561198344601412,52568
76561198287383221,278
76561198059502747,4111
76561198413672440,6391
76561198046563103,294910
76561198168245206,136
76561198928579945,1508
76561198032487314,20299
76561197972734322,40473
76561198118451563,2693
76561198153631657,5589
76561198918808355,7921
76561198050675696,78955
76561198017518036,386
76561198033627309,16343
76561198256781014,4952
76561198307273057,18698
76561198142061704,19645
76561198346592895,4186
76561198946102064,2650
userid,playtime_forever
76561198361439945,64693
76561197970924777,45306
76561198002065533,5917
76561198102260843,42721
76561198053351621,18592
76561197989955081,8239
76561198257066254,42614
76561198831988052,121498
76561198260682850,467
76561198028143942,98421
76561198277420527,3360
76561198172314363,35265
76561198839616714,15341
76561197980137167,112
76561198230141724,39678
76561198374096811,100
76561198356075229,23823
76561198065539737,82075
76561197992279684,86707
76561198071825403,3296
userid,playtime_forever
76561198062344883,2120
76561198332174293,640
76561198117647261,6719
76561198003179867,21031
76561198205959587,28958
76561198806012380,113065
76561198027972796,29011
76561198305441657,18885
76561198133368094,112571
76561198839279293,1461
76561197987695533,103639
76561198066612279,24882
76561198913658080,1196
76561198818655845,50104
76561198246059140,6436
76561198102545375,70136
76561198356005422,34389
76561198131791015,16331
76561198408603581,389
76561197991895206,9281
userid,playtime_forever
76561198206111060,1544
76561197974300151,28782
76561198097951693,34285
76561198045687797,656
76561198023164109,15665
76561198796324077,86837
76561197963420378,42628
76561198279144094,8578
76561198127088609,84173
76561198849431130,28166
76561197964435946,26802
76561197991483519,7094
76561198006833238,24212
76561198354300572,371
76561198297370289,20940
76561198838968606,11788
76561198881979046,2668
76561198439957539,10421
76561198258587829,1271
76561198126783795,69123
userid,playtime_forever
