userid,playtime_forever
76561198036357943,8229
76561198052321634,7253
76561198188079641,30
76561198182806590,6425
76561198047396796,2507
76561198140314469,15051
76561198074733423,750
76561198084311037,4312
userid,playtime_forever
76561198251388938,4334
76561198050849656,4035
76561198395299275,4274
76561198370147764,139
76561198824739320,3624
76561198370607517,6256
76561198118592059,3982
76561198116609108,3230
76561198074052592,3105
76561198114587894,7429
76561198022726481,12042
76561198436816120,7945
76561198161494519,4274
76561198055666607,5654
76561197992407837,2586
76561198121361401,5446
76561198335066812,14097
76561198164651573,5495
76561198285733750,1263
76561198077814771,1378
userid,playtime_forever
76561198170457821,4887
76561198172677775,1767
76561198027484300,11550
76561198068920890,81
76561198290371674,9213
76561198211909397,2914
76561198072885478,90
76561198071880108,3504
76561198336731428,4385
76561198872276130,3113
76561197971662843,3530
76561198273179275,13232
76561198036271524,8400
76561198072172804,3124
76561198084650377,10
76561197970499693,1924
76561198529621614,8407
76561198864221457,3133
76561198886077695,2302
76561198119491371,17006
userid,playtime_forever
76561197989088794,134
76561198171487090,7546
76561198005732599,3735
76561198067518630,6864
76561198245717990,5853
76561198036506965,1058
76561197968559358,12049
76561198867898945,166
76561198174462770,502
76561198170444703,8404
76561198308906549,8503
76561198065646670,10159
76561198056170036,6329
76561198251289804,936
76561198212592484,7177
76561198280717416,731
76561198332781796,7479
76561198115635557,3914
76561198023301572,2478
76561198037512046,5874
userid,playtime_forever
76561198000243226,14377
76561198123217651,822
76561198022311163,3836
76561198228744996,7732
76561198824154353,78
76561198034483044,4869
76561198025172555,1579
76561198007367997,5261
76561198421582477,1060
76561198039181624,8790
76561197970361517,9400
76561198211824605,3197
76561198010470048,1732
76561198023662825,5792
76561198007100498,1799
76561198323272286,17242
76561198050392327,1745
76561198160509319,6317
76561198376458725,60
76561198067686597,5376
userid,playtime_forever
76561198088361236,3935
76561198086195175,3742
76561198797701533,14649
76561198062669970,172
76561198090935164,78
76561198210776689,41
76561198045624532,2049
76561198077615433,1473
76561198045870293,59
76561197997621033,614
76561198182758013,18
76561198055446632,89
76561198200373950,5993
76561198015983358,1727
76561197985890327,5
76561198125777298,2844
76561198139220216,2893
76561198879584010,8773
76561198067467856,150
76561198274910388,7043
userid,playtime_forever
76561198108157095,6626
76561198006183696,4298
76561198013777301,30
76561198071772335,13171
76561198041920658,12481
