userid,playtime_forever
76561198208442431,10337
76561198798075889,10223
76561198107498344,4457
76561197998445123,4510
76561197961802333,20476
76561198237150350,547
76561198188305497,11451
76561198130231898,36222
76561198411197351,9240
userid,playtime_forever
76561198217835505,26160
76561198338282195,4591
76561198097538541,5093
76561198195503089,73773
76561198067648820,19173
76561198158407371,2560
76561198117423765,43016
76561198074198742,13062
76561198343331018,2868
76561198062289487,7307
76561198252517940,32997
76561198184331131,1167
76561198138231447,2570
76561198092194694,1141
76561198078751955,4389
76561198031469135,5083
76561198118271745,2474
76561198141883008,3038
76561198144382923,91064
76561198172488153,6974
userid,playtime_forever
76561197995258090,9142
76561198105080510,4793
76561198043600869,36014
76561198026327720,5950
76561198170531813,4236
76561198081089042,17993
76561198035780756,45734
76561198018356230,15251
76561198401420408,8770
76561198040740610,16707
76561198171470255,10087
76561198368160694,1844
76561198200674710,826
76561198148386511,4719
76561198170345871,9920
76561198080099225,2348
76561198033974902,5406
76561198057802173,3008
76561198009485166,134
76561198045624532,3566
userid,playtime_forever
76561198145839773,14991
76561198061589798,7570
76561198022141286,7152
76561198003977147,3405
76561198207649364,7910
76561198066369254,17278
76561198107620586,6113
76561198323975009,81349
76561198203867519,493
76561198066127678,9222
76561198020524763,11122
76561198015603401,15045
76561198868812046,40
76561198051747167,4473
76561198222602128,4537
76561198148470086,30129
76561198027917006,10504
76561198213121957,17774
76561198421029715,17172
76561198126409737,14054
userid,playtime_forever
76561198133162802,5733
76561198324511815,8767
76561198046919488,77414
76561198103841846,9805
76561198051970458,20450
76561198089424812,9671
76561198234857972,983
76561198239433506,7337
76561198309175352,6853
76561198295853954,58677
76561198132940918,17526
76561198287682688,710
76561198140618728,122992
76561198186653999,3668
76561198170162739,10764
76561198089971009,11174
76561198205720352,3754
76561198153691706,802
76561198062598431,44156
76561198038132396,16137
userid,playtime_forever
76561198049481564,2126
76561198294325908,9302
76561198067482644,1044
76561198083120380,6419
76561198010209899,23773
76561198054773806,15445
76561198255635985,49867
76561197974087494,15595
76561198040471756,63414
76561198200526734,2940
76561198171914314,1147
76561198213394976,6248
76561197995606878,1124
76561198122616211,6719
76561198373103822,35321
76561198056818767,64754
76561198087708235,19574
76561198265043099,7885
76561198049296096,20289
76561198011937178,10616
userid,playtime_forever
76561198015612865,52868
76561198073258515,47159
76561198064112247,50142
76561198252514142,58872
76561198025940771,162
76561198347675015,2507
76561198182520818,2565
76561198044360074,7774
76561198185175951,14061
76561198040752511,14021
76561198128363820,7765
76561198315704827,7874
76561198014269840,16038
76561198438378767,10654
76561198088401371,25212
76561198404567157,954
76561198064392148,14887
76561198069752119,21839
76561198250903152,10693
76561198120384429,32358
userid,playtime_forever
76561197984401506,53205
76561198411449162,5807
76561198094701997,5945
76561198108422433,16967
76561198012713535,7135
76561198044140048,2945
76561198200913475,17356
76561198362875112,1756
76561198386441886,24404
76561198191745785,57449
76561198011847090,15348
76561198088794453,14211
76561198361231495,20710
76561198076376917,7323
76561198116517319,8570
76561198043917071,21881
76561197991061502,7701
76561198067999368,10679
76561198091844894,7401
76561198079168898,18521
userid,playtime_forever
76561198034225481,7039
76561198036125345,11574
76561198122475349,15293
76561198060199698,12482
76561198257423481,19727
76561198259143602,98778
76561198079241259,1054
76561198145064998,7204
76561198164509862,4019
76561198172509039,14284
76561198226424328,17893
76561198240914672,39562
76561198080688839,2423
76561198130820196,3015
76561198324116947,622
76561198838274432,2313
76561198453125605,4582
76561198854014662,6442
76561198067640883,3854
76561198025932271,60304
userid,playtime_forever
76561198096941011,32187
76561197972388881,432
76561198177532829,571
76561198132541702,72040
76561198808260938,1735
76561198047368807,19039
76561198367881815,35152
76561198236508448,1236
76561198094923233,35923
76561198877024329,154
76561198090766605,8868
76561198098212827,25413
76561198138686777,7657
76561198182154130,13214
76561198043496619,2745
76561198071630708,63283
76561198277566428,9939
76561198008825223,12914
76561198154292310,2971
76561198074610624,4665
userid,playtime_forever
76561198203144217,19712
76561198097457671,4498
76561198096030505,15837
76561198079138369,16028
76561198116002857,14463
76561198190413143,15256
76561198098390046,34142
76561198146357236,1314
76561198067530009,22057
76561198161458597,11878
76561198068386212,44226
76561198071857870,93722
76561198299653067,3862
76561198829354289,3653
76561197985258905,14626
76561198188938423,2995
76561198874183228,2844
76561198002204248,9174
76561198340808261,3926
76561198011174707,14568
userid,playtime_forever
76561198049561292,13644
76561198161574524,7132
76561198082485831,3852
76561198092014857,14615
76561198375611081,5197
76561198075773171,116963
76561198157216500,3779
76561198313601265,6696
76561198163429863,2654
76561198095390824,21622
76561198049502446,5161
76561198105819938,24586
76561198099050334,1071
76561198117298872,6630
76561198275071323,3512
76561198027922305,8211
76561198839286107,88
76561198065058507,7953
76561198269403338,8478
76561198125086452,2328
userid,playtime_forever
76561198291161596,7350
76561198817074361,19038
76561198047147782,230
76561198137573747,1459
76561198162275475,1127
76561198197522283,6413
76561198089291537,30802
76561198112410528,33137
76561198084116801,3431
76561198094216329,4608
76561198126222135,32178
76561198027509438,2936
76561198105550903,22231
76561198271867049,32773
76561197985658719,13908
76561198167351461,10154
76561198095032222,16241
76561198011512470,6031
76561198165724158,3119
76561197992235452,8481
userid,playtime_forever
76561197983350447,26583
76561198134587690,16123
76561198291863744,15840
76561198194539377,3795
76561198024400312,28766
76561198413301553,41741
76561198411585191,6876
76561198128609334,5355
76561198071642858,10325
76561198825111477,825
76561198029697343,3363
76561198108155391,17860
76561198081773217,23376
76561198083236490,14825
76561198090216481,4490
76561198096427398,97047
76561198080750417,21262
76561198117587562,7747
76561198918712046,149
76561198296914521,956
userid,playtime_forever
76561198040340563,16208
76561198258056072,8180
76561198202425069,5134
76561198217545211,4392
76561198081168987,7316
76561198218548280,24874
76561198093936126,994
76561198102040971,750
76561198163110712,13112
76561198170092254,4902
76561198141121923,7513
76561198222788316,64382
76561198038970230,1744
76561198103711556,9107
76561198133548056,5561
76561198273759547,2388
76561198054293848,62799
76561198273192630,6049
76561198032468988,39838
76561198148037150,89269
userid,playtime_forever
76561198056443062,37708
76561198829673651,8516
76561198265632545,5300
76561198264114160,14665
76561198065900725,66463
76561198061120716,11750
76561198307963022,5133
76561198057565939,24083
76561198178067634,4292
76561198144013384,1326
76561198123397155,2619
76561198010628912,7061
76561198251168496,4670
76561198128011895,21223
76561198148720673,12471
76561198120272292,24997
76561198136666370,5687
76561198267746863,5670
76561198079884097,14302
76561198128626934,38690
userid,playtime_forever
76561198155854994,11779
76561198056752610,12235
76561198133294015,1739
76561198239969282,24664
76561198253738326,5007
76561198869390624,471
76561198288161196,11973
76561198153042518,6685
76561198116092049,15146
76561198290282730,38052
76561198103473513,23205
76561197982282816,72415
76561198086591563,2671
76561198197644802,6376
76561198100364515,19386
76561198083510862,15221
76561198141960089,3255
76561198363522208,7849
76561198352995812,4994
76561198431552368,6630
userid,playtime_forever
76561198366992960,886
76561198108857028,36458
76561198083621400,1260
76561198049760463,41775
76561198075904087,6133
76561198295947027,5
76561198094060067,4972
76561198192418705,1990
76561198096098673,16985
76561198307150639,7184
76561198257999309,2608
76561198045289192,1214
76561198261453049,5223
76561198399440691,11106
76561198049248656,5136
76561198134285120,1046
76561198083992052,48067
76561198001950901,13283
76561198075799843,46150
76561198091161737,16773
userid,playtime_forever
76561198061954691,29661
76561198013127590,15527
76561198325266819,10655
76561198879936184,51
76561198074087052,33344
76561198053531048,7944
76561198023216730,5136
76561197983101471,120341
76561198061728649,5257
76561198202374444,734
76561198067271693,5059
76561198011940584,6098
76561198148181102,4906
76561198122904207,22269
76561198091735485,36755
76561198295281421,931
76561198371317952,2562
76561197969749884,45141
76561198272881853,11441
76561198422557377,10670
userid,playtime_forever
76561198165522605,7273
76561198284509583,7445
76561198200702906,30817
76561198278031168,12273
76561198196403346,3745
76561198269410403,15098
76561198127286292,3834
76561198126264062,6176
76561197971623249,19865
76561198203307810,1299
76561198059718665,280
76561198254682334,7782
76561198073297307,22818
76561198116616969,14940
76561198367769151,3857
76561198237153138,1287
76561198111262456,13848
76561198135106781,17097
76561198312746738,2563
76561198066515292,27023
userid,playtime_forever
76561198116873718,25079
76561198284879993,38887
76561198058294948,6759
76561198161913354,7835
76561198150262483,372
76561198216643605,10978
76561198152740308,2439
76561198094359068,4272
76561198110231142,5803
76561198137436871,21962
76561198308129370,26141
76561198041226138,10719
76561198055575741,11
76561198380072048,3471
76561198217101857,14780
76561198217700895,6071
76561198194442851,3647
76561198130454628,32616
76561197991403562,3953
76561198151594764,382
userid,playtime_forever
76561198010515916,115082
76561198289302952,16761
76561198090853334,9504
76561198041734016,4938
76561198112596020,834
76561198125758966,8284
76561198063220619,9794
76561198166733500,17099
76561198003398449,11
76561198125464217,46
76561197962508536,200362
76561198039982263,38798
76561198141072839,11214
76561198164774211,4125
76561198096798827,31905
76561198161921327,74356
76561198204903695,1488
76561198126968653,7323
76561198152360381,2753
76561198137250767,11909
userid,playtime_forever
76561198099234587,15005
76561198061491086,5168
76561198079410266,7751
76561198112033428,4060
76561198149351316,28061
76561197974101145,2732
76561198042250264,2127
76561198099030458,40437
76561198336025415,4576
76561198088398160,6946
76561198166767839,59712
76561198134562112,560
76561198103283734,23243
76561198389377167,15020
76561198095546507,1939
76561198286134113,8805
76561198124841131,8569
76561198152409247,9975
76561198201721235,60388
76561198041502533,26282
userid,playtime_forever
76561198098786077,2196
76561198150026961,13444
76561198050544327,3699
76561198185769914,11184
76561198154887815,6063
76561198128146150,34926
76561198052151917,17121
76561198083912680,7032
76561197983356163,142
76561198135872280,9856
76561198124663999,5371
76561198071649840,23092
76561198010275637,29099
76561198005916564,1122
76561198065866177,36610
76561198263862694,16137
76561198065476496,45062
76561198119840397,88165
76561198124467475,252847
76561198056660848,43076
userid,playtime_forever
76561198016310254,36479
76561198178917622,2742
76561198152779558,17542
76561198086414217,24391
76561198324690164,32175
76561198146526558,15867
76561198285889419,2593
76561198185432327,23210
76561198103874171,700
76561198300096840,2987
76561198218387135,10252
76561198052718116,4471
76561198066728191,8153
76561198150112348,13232
76561198233753184,6161
76561198145961763,17540
76561197992265306,2485
76561198029040042,48099
76561197964825237,8209
76561198058010195,22043
userid,playtime_forever
76561198380860137,56460
76561198400948399,9494
76561198074734359,8129
76561198063692482,37799
76561198082237196,9491
76561198168257555,2286
76561198175429523,8086
76561198182334165,16380
76561198067364909,12022
76561198259127997,8983
76561198163038257,48922
76561198146836290,4362
76561198054832835,21850
76561198401451438,2799
76561198215310864,11970
76561198080123522,19833
76561198061439056,2238
76561198105334733,28209
76561198042479716,6191
76561198171019815,18015
userid,playtime_forever
76561198033638524,34820
76561198155125500,28884
76561198372186078,2331
76561198134419512,1603
76561198065891933,2965
76561198350517023,14183
76561198203844639,1246
76561198204582723,822
76561198098680327,5270
76561198131510411,66962
76561198060433298,14851
76561198347883645,8008
76561198170172771,1178
76561198218441751,2682
76561198119513145,21500
76561198271869633,11753
76561198084051801,5275
76561198095207625,14595
76561198169162730,29585
76561198098024198,7901
userid,playtime_forever
76561198367110699,2087
76561198130124254,32560
76561198202587748,26489
76561198084886124,30963
76561198153458314,3581
76561198047221194,13026
76561198390452017,16304
76561198057119157,39987
76561198228318956,372
76561198149431969,3486
76561198073600298,17724
76561198082548856,7426
76561198247506950,2167
76561198030660715,53844
76561197962152617,5894
76561198119533591,8745
76561198082270587,9076
76561198344625196,5430
76561198144674288,110
76561198165812736,18549
userid,playtime_forever
76561198319249774,4262
76561198159458295,19725
76561198047552967,22062
76561198167919837,18959
76561198358654017,9836
76561198301940919,6711
76561198021995870,68554
76561198241545546,21611
76561198319219092,26381
76561198336331581,745
76561198067952296,8848
76561198032075766,8277
76561198062028965,7676
76561198083890203,26826
76561197976682321,551
76561197996591370,2095
76561198003072589,12894
76561198194841107,23276
76561198044097665,436
76561198065254499,19630
userid,playtime_forever
76561198275354967,15438
76561198185360066,7731
76561198133979538,69811
76561198200310313,25752
76561198097839099,40613
76561198012682693,73441
76561198132027485,5568
76561198071541657,23459
76561198250847518,66690
76561198078004325,6583
76561198153465179,7536
76561198132274825,10597
76561198346795485,6427
76561198210163948,32005
76561198299927655,4759
76561198053501685,747
76561198051012275,2018
76561197996553257,4776
76561198037849469,14966
76561198120025118,37266
userid,playtime_forever
76561198163081194,3323
76561198139640300,13124
76561198845256524,117
76561198044283127,73378
76561198078874495,6564
76561197966000408,4382
76561198187419587,38156
76561197994526525,16639
76561198276623239,4306
76561198120451370,2501
76561198027300097,8323
76561198155996405,11515
76561198059778505,29329
76561198308458001,324
76561198174324187,12920
76561198149350338,2357
76561198332989410,15260
76561198062563412,14259
76561198062007621,5097
76561198038877186,20645
userid,playtime_forever
76561198052321327,24394
76561198209279821,789
76561198040861032,5910
76561198181686233,6759
76561198028895147,18460
76561198268959111,4528
76561198084209515,57946
76561198192024101,4755
76561198262994645,1948
76561198106890758,10239
76561198128717254,6998
76561198163958995,32470
76561198232405908,8081
76561198025836842,11205
76561198095393264,101486
76561198198143443,5123
76561198109749883,364
76561198077518832,3851
76561198202510323,11238
76561198128588387,470
userid,playtime_forever
76561198087171695,4131
76561198133519989,15308
76561198319176147,212
76561198075582372,728
76561198362942437,11016
76561198833210730,70
76561198136585892,2180
76561197968480820,13881
76561198145029627,27
76561198039546148,4821
76561198149073293,2852
76561198073460963,23357
76561198827324085,871
76561198131069967,8772
76561198098430509,4903
76561198077561638,11663
76561198115990334,21991
76561198134489511,2019
76561198101391856,29241
76561198876394221,1243
userid,playtime_forever
76561198173847086,51523
76561198112485704,9832
76561198132104836,14097
76561198072196344,6696
76561198157839916,3539
76561198077164762,18579
76561198079512901,11662
76561198082737523,4646
76561198130697593,9132
76561198007435539,47616
76561198071115161,10407
76561198121249629,51702
76561198172427441,3368
76561198076261587,16599
76561198007356018,199062
76561198252481744,775
76561198138866263,3310
76561198002650676,73401
76561198256078276,37803
76561198145587091,5645
userid,playtime_forever
76561198087131398,37135
76561198172567719,3106
76561198316066310,478
76561198050358124,22649
76561198069708484,5992
76561198143494989,12450
76561198318480537,25465
76561198170560479,2028
76561198055892334,28329
76561198047441723,25784
76561198303885288,5520
76561198830972323,21302
76561198024276119,946
76561198050461909,13090
76561198259497838,11163
76561198130128385,27617
76561198130244876,41771
76561198122010626,8564
76561198409603821,19235
76561198121283120,8108
userid,playtime_forever
76561198384268518,7777
76561198864702445,453
76561198352611099,9545
76561198012323970,43432
76561198173234186,51515
76561198299457526,22686
76561198071986392,39111
76561198018622428,13455
76561198297346583,3775
76561198169041039,13319
76561198040459553,4610
76561198077745407,8120
76561197981048565,12830
76561198118568830,11547
76561198303275757,9053
76561198017382058,3825
76561198369032793,5505
76561197997754116,8120
76561198880455735,781
76561198252620598,68
userid,playtime_forever
76561198070043684,51534
76561198068657770,116286
76561198093394702,1243
76561197972844088,8061
76561198169939482,22730
76561198116640467,2222
76561198069601045,20219
76561198090079355,22559
76561198191546013,7748
76561198045499492,1988
76561198028514713,24729
76561198001265064,37649
76561198091961335,12481
76561198253911488,9912
76561198156824842,3332
76561198030605800,23193
76561198039307473,1959
76561197983445854,31977
76561198073601571,714
76561198061236509,5663
userid,playtime_forever
76561198097470484,8187
76561198009335624,10760
76561198435230730,3203
76561198169975821,3409
76561198117016659,3394
76561198161338129,3772
76561198274775854,25809
76561198041012072,16502
76561198117925255,34707
76561198162340885,7743
76561198084275367,280
76561198057473253,2942
76561198096216844,8989
76561198127479559,35238
76561198133805480,17193
76561198078731012,49589
76561197993765276,26137
76561198038861259,11221
76561198028187539,520
76561198258194750,3118
userid,playtime_forever
76561198150010941,10388
76561198141845718,23973
76561198303861215,6793
76561198213950076,2231
76561198169891729,3040
76561198336256900,38855
76561198071612770,3053
76561198100211395,4436
76561198070139604,16797
76561198244164400,11235
76561198105603647,1805
76561198029012244,10195
76561198210657641,10826
76561198114049397,21422
76561198076229634,6442
76561197994415980,337
76561198068674697,98
76561198064945050,9678
76561198065414378,33699
76561198847023060,4435
userid,playtime_forever
76561198353646832,1103
76561198188418515,3735
76561198212134323,6589
76561198169112957,4953
76561198053997294,4259
76561198046655563,55212
76561198004511499,10572
76561198163241783,4118
76561198325583201,4442
76561198302891241,81059
76561198379515545,18155
76561198087599922,10398
76561198063154440,75644
76561198041035234,24698
76561198105079847,12786
76561198047627254,2914
76561198218194508,15230
76561198297340781,22394
76561198328797003,5702
76561198200759411,4738
userid,playtime_forever
76561197985553558,8391
76561198037972059,10158
76561198271427648,24834
76561198021320508,153492
76561198020889999,6787
76561198160328773,11752
76561198415517224,5886
76561198039632339,13159
76561198093458326,7395
76561198169904591,3933
76561198170867473,17666
76561198141818673,130905
76561198034750380,1732
76561198043431287,21687
76561198211672644,6070
76561198320603284,41978
76561198025174647,15639
76561198112439361,737
76561198280051625,3366
76561198142382587,6617
userid,playtime_forever
76561197963611109,103822
76561198089769354,10408
76561198149864882,4523
76561198113520521,13769
76561198255463504,3137
76561198210740253,5210
76561198142232514,7964
76561198045802197,19776
76561198194044339,12023
76561198196692622,35497
76561198124547695,15069
76561198180207239,10644
76561198279896955,5363
76561198319592498,6532
76561198104202449,23
76561198085662117,19307
76561198047559171,18328
76561198136827761,13048
76561198852506748,23430
76561198089381364,4670
userid,playtime_forever
76561198119096283,15410
76561198060326928,38780
76561198286008058,3415
76561198010168911,4916
76561198078555273,13241
76561198041145523,13099
76561198044738846,15569
76561198089675840,8467
76561198084871312,6071
76561198111215923,10858
76561198145370149,99
76561198322189450,8913
76561198080433024,10380
76561198219647209,149
76561198271142154,16018
76561198273386383,8319
76561198158662032,2307
76561198076738156,2903
76561198365756468,14813
76561198163348036,45777
userid,playtime_forever
76561198079329312,52468
76561198150732047,11047
76561198145563018,982
76561198057841826,35644
76561198302517512,20470
76561198080309692,14570
76561198081400561,9881
76561198134660218,7713
76561198194860926,6794
76561198160328152,7395
76561198850951564,1616
76561197991830560,6949
76561198068475677,18042
76561198252546270,6267
76561198101025903,454
76561198037865938,1476
76561198333167512,4036
76561198165409271,10341
76561198130040739,2267
76561198164993265,6444
userid,playtime_forever
76561198276712967,3258
76561198844107194,4086
76561198052809332,13053
76561198108621768,4632
76561198027467591,39043
76561198308644764,8080
76561198114017969,6991
76561197977824601,15068
76561197986582695,4417
76561198053498392,7593
76561198449980838,924
76561198014520399,7460
76561198178262974,2048
76561198329281593,8043
76561198027750592,38012
76561198025843517,3441
76561198047671926,1537
76561198018093835,6852
76561198133625415,67542
76561198118030610,18716
userid,playtime_forever
76561198011796570,19104
76561198272022926,185395
76561198083069994,5404
76561198089740041,26096
76561198038992499,321
76561198169113984,5067
76561198097453263,6387
76561198326986125,1954
76561198005025645,14049
76561198060997999,10133
76561198329728789,13230
76561198103273224,13794
76561198195167491,8761
76561198201691471,9191
76561198225443072,12320
76561198279609240,4898
76561198059111440,5776
76561197998557224,5615
76561198026042346,36111
76561198035182014,4464
userid,playtime_forever
76561198042967573,2221
76561198311980511,10963
76561198314710134,2740
76561198024967164,1967
76561198095734955,4321
76561198045696992,5444
76561198067594057,9444
76561198123934338,2975
76561198166807216,11682
76561198057106374,6116
76561198299304588,5981
76561198445827743,17634
76561198005720523,5582
76561198163845116,35
76561198065848757,33656
76561198104326330,4630
76561198119059100,6813
76561198119635095,769
76561198045592217,2512
76561198283138040,2388
userid,playtime_forever
76561198320443216,8093
76561198048138997,428
76561198092103283,13048
76561198062023187,13668
76561198208918307,12208
76561198170336915,21047
76561198044677893,19880
76561198105005716,1997
76561198020838625,27992
76561198294760525,12862
76561198215970931,11692
76561198300223108,16242
76561198079646161,16947
76561197995780485,62414
76561198309399421,408
76561198148261341,66361
76561198120116657,4466
76561198052988094,389
76561198100960712,42512
76561198240994402,4538
userid,playtime_forever
76561198079572493,392
76561198354804094,4006
76561198227960112,11769
76561198043455547,154
76561197999170406,77220
76561198018978103,11326
76561198186354487,2790
76561198000112165,2017
76561198275563123,8823
76561198119610135,24682
76561198118967618,18681
76561198134536399,28288
76561198352276611,19553
76561198101742587,21985
76561198242682902,26814
76561198141279894,16595
76561198020661051,12150
76561198199234829,5555
76561198079409875,1844
76561198253742027,10401
userid,playtime_forever
76561198293474293,2465
76561198160671978,21656
76561198117359038,1965
76561198066320056,3446
76561198124702338,16743
76561198145459510,2290
76561198043648175,17581
76561198132382353,41928
76561198160275684,9666
76561198087451224,26388
76561198406325815,27585
76561197971713391,853
76561198152342641,6052
76561198096592126,12325
76561198260633106,2608
76561198136755989,13889
76561197968832960,18998
76561197988165661,7250
76561198043280855,30476
76561198097980348,3671
userid,playtime_forever
76561198030910716,6820
76561198289885345,437
76561198421418537,9612
76561198075458311,5897
76561198090139102,19832
76561198265023830,32113
76561198311246325,8244
76561198129850601,6134
76561198175601846,17453
76561198044996033,136
76561198072398776,5106
76561198404247694,1965
76561198173268347,37998
76561198207369996,1486
76561198320646418,12092
76561198078710964,47685
76561198079081979,2772
76561198072690929,3650
76561198095396293,455
76561198203087698,18225
userid,playtime_forever
76561198308171954,12743
76561198259030011,91007
76561198054940919,31322
76561198023816343,1404
76561198297964555,10234
76561198045838292,52119
76561198155953377,14547
76561198322077210,12987
76561198143280547,582
76561198208087999,7774
76561198308728382,21239
76561198029125514,34199
76561198098019890,21341
76561198086335729,17181
76561198239911632,3506
76561197990485203,4339
76561197980153297,13766
76561198302965016,11207
76561198068580947,25417
76561198048970550,12178
userid,playtime_forever
76561198045695747,33722
76561198839967978,8250
76561198163935169,34564
76561198051883235,28150
76561198063876117,5432
76561198116262973,256
76561198037317998,24497
76561198117155189,25623
76561198036873601,65959
76561198092446073,3152
76561198061030764,8204
76561198041017157,10655
76561198354003382,5555
76561198072110317,62
76561198084841604,45369
76561198015181531,15182
76561198073905281,21052
76561198072955952,59406
76561198170865993,10122
76561198009989818,19203
userid,playtime_forever
76561198007509619,4697
76561198103206354,13007
76561198141830121,2131
76561198123628550,25639
76561198136159130,13272
76561198189257813,74648
76561198094517823,5381
76561198064265263,15210
76561198168885875,3596
76561198053899965,3473
76561198309344443,1051
76561198130745334,8328
76561198062992195,8081
76561198284249381,41631
76561198195019010,12585
76561198245556702,5505
76561198065532474,28064
76561198091360922,11122
76561198053363690,21617
76561198153225353,28843
userid,playtime_forever
76561198118080757,10385
76561198068527938,4576
76561198096351160,7158
76561198120250656,10544
76561197985409325,3033
76561198159532537,2893
76561198132229452,98491
76561198045945954,2255
76561198107476197,6552
76561198210972801,2231
76561198314733419,2909
76561198085034742,8130
76561198062024857,15059
76561198186137079,27932
76561198173342955,16716
76561198120209045,55954
76561198185229781,6280
76561198198177430,3844
76561198099906643,8591
76561198022186898,331
userid,playtime_forever
76561198046884667,6284
76561198222383368,19779
