userid,playtime_forever
76561198045170906,23613
76561198406819516,17259
76561198144749860,35118
76561198133659845,50477
userid,playtime_forever
76561197963988080,97086
76561198289437170,12510
76561198373629003,32070
76561198380170391,48388
76561198205007499,1293
76561198238600274,41137
76561198841697046,16222
76561198838002381,44184
76561198301554725,20681
76561198072226579,6226
76561198421609174,6808
76561198404637027,7496
76561198337867345,55116
76561198141064791,38347
76561198801124971,36950
76561198343341036,12590
76561198289222508,1547
76561198948425582,3016
76561198331314252,77803
76561198321478441,3154
userid,playtime_forever
76561198051146265,44496
76561198797580912,16849
76561198882305015,3094
76561198301970084,1722
76561198168693977,50563
76561198948258933,5731
76561198093515173,101365
76561198281323242,12964
76561198117963967,58538
76561198329182969,4855
76561198435783178,3149
76561198161709729,25309
76561198185837673,117820
76561198152839007,132101
76561198334963472,6201
76561197987071384,69077
76561198844365264,33801
76561198931538280,4558
76561198253383287,42800
76561197960394940,14383
userid,playtime_forever
76561198282526239,111075
76561198407535654,71803
76561198258577406,57463
76561198274507956,8211
76561198124306691,31085
76561198380819404,6457
76561198194271499,106637
76561198078871374,30859
76561198301721568,33630
76561198292676487,75805
76561198150091900,6627
76561198401417404,18985
76561198827634748,42228
76561198246286104,26199
76561198882419962,11473
76561198280152430,14846
76561198273572749,28545
76561198082569936,18169
76561198863289034,24982
76561198895618668,969
userid,playtime_forever
76561198838926398,20732
76561198047049747,19776
76561198926012636,2314
76561198889238861,11248
76561198853099312,105981
76561198295099191,33167
76561198957495847,131
76561198280385344,86990
76561198100682706,15427
76561198845559453,21592
76561198886154364,27684
76561198090894635,156868
76561198136940591,178254
76561198954904173,494
76561198795647188,16892
76561198213011409,131628
76561198122803805,3374
76561198423279952,12386
76561198352567972,15671
76561198378863550,69232
userid,playtime_forever
76561198364375998,27872
76561198890128187,11910
76561198317514037,17192
76561198020271986,29413
76561198052851272,6034
76561198807489424,67190
76561198824503990,13023
76561198435886277,9551
76561198119683698,23334
76561198451508039,27320
76561198112740339,149129
76561198883007696,9
76561198104449122,31111
76561198867990202,4432
76561198387754092,9729
76561198818178303,55803
76561198431523027,97048
76561198306018482,12673
76561198889901543,14219
76561198946232311,3760
userid,playtime_forever
76561198351968735,165909
76561198250496986,26732
76561198297192631,41050
76561198408356798,76763
76561198886258894,3045
76561198847416344,3087
76561198867040222,25794
76561197984517717,76051
76561198011522580,4483
76561198133843092,37189
76561198190904217,54125
76561198931005215,9045
76561198377307369,65924
76561198172460275,152387
76561198400585408,17650
76561198069271348,137744
76561198072937971,28225
76561198844448315,15776
76561198841663120,26992
76561198857596948,3839
userid,playtime_forever
76561198191999878,18795
76561198235254384,21421
76561198884068507,12389
76561198100170873,13989
76561198278953322,1594
76561198448473628,79617
76561198946719557,1554
76561198849332391,92067
76561198799240786,26776
76561198132087521,20451
76561198951911389,3185
76561198271924938,9602
76561198868939874,4766
76561198190845407,8469
76561198272075244,1390
76561198835248864,4950
76561198308981307,24284
76561198391936237,20698
76561198093407960,666
76561198446777660,38823
userid,playtime_forever
76561198317801343,70099
76561198109909639,164367
76561198444125705,5136
76561198256911382,21340
76561197985579654,75825
76561198815575778,10810
76561198083525025,18499
76561198145322196,17397
76561198038665095,23296
76561197969551560,45874
76561198417237601,19091
76561198150936409,8813
76561198213617536,5668
76561198951063880,357
76561198255404661,29274
76561197966687953,217551
76561198222172976,17775
76561198432523162,1404
76561198247657932,74712
76561198228810348,136245
userid,playtime_forever
76561198825986021,2093
76561198950308691,2941
76561198025633949,16619
76561198067759615,69310
76561198275560576,12407
76561198409749787,32632
76561198283287061,170404
76561198062167669,41313
76561198847135135,37262
76561198388690313,22055
76561198255573190,26598
76561198808424184,104917
76561198283950923,22829
76561198375611756,80636
76561198212708673,29618
76561198889749259,13700
76561198360899659,40280
76561198407051692,14186
76561198955731156,3490
76561198064811399,31431
userid,playtime_forever
76561198862655567,17003
76561198852249539,67445
76561198404123987,79243
76561198283686798,9584
76561198282811794,71111
76561197960935556,218880
76561198010697485,128307
76561197981556103,67200
76561198078935755,66909
76561198316219952,6755
76561198359184352,4960
76561198845250721,7988
76561198845025417,18377
76561198859507282,287656
76561198838750363,81571
76561198089147061,2049
76561198297406898,10360
76561198955314510,2266
76561198399268824,31876
76561198330891968,2708
userid,playtime_forever
76561198122757508,20016
76561198201720351,9861
76561198204391557,25045
76561197992346414,51604
76561198114210963,9373
76561198341372461,6577
76561198296459833,7208
76561198352529867,8881
76561198864945495,6300
76561198051978235,37712
76561197988930776,17171
76561198259244655,9897
76561198409958743,13677
76561198866418731,7797
76561198354784262,50281
76561198806637927,20493
76561198853759686,5576
76561198002137364,117133
76561198277944126,21912
76561198231626092,29994
userid,playtime_forever
76561198432319892,31395
76561198953792967,1108
76561198807006575,10042
76561198056166480,112522
76561198409742678,46698
76561198321126556,57403
76561198275418060,150589
76561198946034959,10825
76561198121211957,16842
76561198284637990,62916
76561198389036159,22021
76561198930154633,11818
76561198956596755,3482
76561198247796750,49641
76561198872790095,10120
76561198805842983,22498
76561198426918561,2175
76561198930699367,3903
76561198815599712,13015
76561198950884615,2916
userid,playtime_forever
76561197993550997,130389
76561198867640725,14479
76561198929253886,7092
76561198843974118,10292
76561198164461335,98654
76561198146326967,96910
76561198281151324,72188
76561198056341327,8704
76561198295619253,55825
76561198873935996,17601
76561198364830856,69512
76561198424664123,27772
76561198115823750,40717
76561198107960513,7102
76561198332862789,38781
76561198840467443,32319
76561198017230302,31455
76561198957143736,343
76561198371264151,36608
76561198096232035,48324
userid,playtime_forever
76561198447161165,35852
76561198829059942,7824
76561198121498521,1046
76561198954157785,184
76561198347407935,1895
76561198357129175,7851
76561198843731473,15437
76561197961544138,967
76561198181046757,32251
76561197971118056,52442
76561198443674696,24058
76561198821747555,6640
76561198283301889,8085
76561198815067862,12761
76561198806837160,34290
76561198350168780,11349
76561198384563728,58545
76561198868210825,29435
76561198852637156,5042
76561198144509172,81218
userid,playtime_forever
76561198164698376,7092
76561198380953637,7835
76561198188356093,66104
76561198231661976,20813
76561198318040450,3546
76561198806078792,8193
76561198401135468,3362
76561198299903358,8546
76561198850655195,10841
76561198452575704,2406
76561198307834786,9596
76561198826338421,3533
76561198828680317,5259
76561198387036794,21828
76561198929095782,5670
76561198409359378,13291
76561198843794411,14827
76561198864642878,10835
76561198883998059,4961
76561198129948229,57681
userid,playtime_forever
76561198938521065,32981
76561198170572869,14960
76561198134739295,40094
76561198272440623,9362
76561198028304451,111712
76561198144859949,17054
76561198431926135,4540
76561198443972278,31257
76561198076402867,18870
76561198401443408,34854
76561198308176688,62006
76561198946633763,9317
76561198347945540,3008
76561198338229969,61116
76561198874755158,4842
76561198384668999,10062
76561198839590955,25782
76561198297446682,751
76561198162887886,24721
76561198929707259,6574
userid,playtime_forever
76561198019112105,77981
76561197996616965,1516
76561198421101249,3423
76561198427651792,7734
76561198045332427,2876
76561198892497428,3182
76561198024223005,31408
76561198323153229,113253
76561198300959809,9816
76561198401991535,38406
76561198377660733,35734
76561198277646582,216
76561198298359312,49829
76561198318681932,20875
76561198065267094,32902
76561198798861954,89970
76561198852403974,17054
76561198948763225,3953
76561198952528761,785
76561198131229782,37181
userid,playtime_forever
76561198376433516,61804
76561198314312653,78308
76561198066924944,150873
76561198946604674,1966
76561198080969937,42135
76561198445473552,44120
76561198372862656,8676
76561198296976067,20360
76561198826793036,31234
76561198301264350,39982
76561198842404658,22189
76561198169964562,63050
76561198363729087,128443
76561198415530094,11871
76561198814655815,9507
76561198839705968,11368
76561198029769809,185
76561198060970045,177957
76561198351470727,91505
76561198953205419,5908
userid,playtime_forever
76561198202076801,23214
76561198872782332,32044
76561198827117455,2346
76561198799647901,28926
76561198150073611,51400
76561198435583893,10582
76561198931711167,53990
76561198319938914,74972
76561198956535323,1095
76561198930643179,15453
76561198354339775,21651
76561198182727341,5113
76561198370040258,4225
76561198957172741,540
76561198931778539,6740
76561198139098840,45818
76561198316734676,11219
76561198807672590,31865
76561198956704481,1058
76561197993944680,19290
userid,playtime_forever
76561198031386083,38550
76561198798845106,56241
76561198950944532,9081
76561198061257852,17650
76561198263001160,316322
76561198872863785,47130
76561198805215792,30125
76561198031934046,120224
76561198336605620,37403
76561198860816230,8219
76561198435489095,26691
76561198279579850,1871
76561198279086756,38588
76561198001130695,761
76561198362617740,52745
76561198138253431,11719
76561197972351710,52074
76561198187499671,8298
76561198951189146,2548
76561198094645236,4287
userid,playtime_forever
76561198396307969,2779
76561198339021541,128448
76561198332443358,79171
76561198132257083,106223
76561198848709581,20434
76561198292193139,75896
76561198857061334,9411
76561198279236186,55070
76561197996594038,47018
76561198346966696,64172
76561198845520253,25111
76561198168320881,58309
76561198340797515,62985
76561198799159366,17261
76561198445581568,21377
76561198926846608,2555
76561198230973388,72176
76561198401718222,35557
76561198811041517,8596
76561198358703868,102257
userid,playtime_forever
76561198165702260,84346
76561198954057811,3179
76561198272261494,107613
76561198012395804,199564
76561198806780301,22073
76561198258423831,77847
76561198117161134,27784
76561198308359464,75159
76561198447119830,70906
76561198352481624,31779
76561198355270642,10054
76561198812406983,97581
76561198824898856,15158
76561198812273544,60036
76561198929066943,8165
76561197995870993,53814
76561198356122718,30454
76561198944079257,8044
76561198129620695,129799
76561198859522240,44293
userid,playtime_forever
76561198145581933,48546
76561197983733715,136229
76561198082442307,73261
76561198210041115,56045
76561198229895876,58486
76561197970591107,35745
76561198229246888,9944
76561198880927143,3883
76561198370648554,12617
76561198110829051,20617
76561198287495578,20244
76561198152874318,24517
76561198051886752,126783
76561198382207191,23197
76561198134929348,1653
76561198878735647,16629
76561198201140567,53821
76561198133580457,146904
76561198229955708,3444
76561198950180809,5394
userid,playtime_forever
76561198260498949,28382
76561198867790328,13621
76561198294351100,109133
76561198452320376,26244
76561198124101450,137141
76561198891463359,2705
76561197961653872,4453
76561198872093763,9845
76561198293848252,31221
76561198949690532,10405
76561198195840479,129983
76561198201202249,77896
76561198220388840,27129
76561198170120821,63875
76561198106540941,30720
76561198126788528,98263
76561198356617888,40791
76561198895325768,6300
76561198147795886,54152
76561198417852456,28341
userid,playtime_forever
76561198118356657,21763
76561198938729038,2458
76561198403607023,4456
76561198376921077,65075
76561198845022635,1509
76561198839199920,20892
76561198949826281,2936
76561198910229766,13348
76561198212138871,32470
76561198319780767,59532
76561198110583365,70995
76561198108144359,33105
76561198054296899,40347
76561198376046647,7310
76561198397047525,76712
76561198134745097,67177
76561198355469906,6786
76561198336331581,30235
76561198311989448,213781
76561198058223255,31687
userid,playtime_forever
76561198284760601,31677
76561198346625956,114084
76561198033480388,71484
76561198175179546,53800
76561198280257928,20838
76561198038244773,90032
76561198116155774,54963
76561198178360654,5238
76561198943778004,6440
76561198054964756,33473
76561198272086405,48472
76561198801623082,16269
76561198006815603,4881
76561198811696929,28771
76561198295316019,44758
76561198157590694,49977
76561198956200294,1932
76561198954670200,1956
76561198352615047,53232
76561198342952931,24894
userid,playtime_forever
76561198213089831,51133
76561198819787549,29204
76561198318194769,42659
76561198835997765,12324
76561198440846192,113278
76561198821369631,6166
76561198095232880,18248
76561198819424479,20729
76561198860120322,15748
76561198955611244,2816
76561198820455449,39916
76561198425895513,33598
76561198888164004,16470
76561198952410675,1375
76561198305226096,94713
76561198155448713,22604
76561198956340157,1489
76561198874345864,15396
76561198924590008,3266
76561198249476948,28405
userid,playtime_forever
76561198439888180,863
76561198259585038,63281
76561198096362116,174955
76561198217104960,56337
76561198047680270,35346
76561198922804514,10815
76561198091909915,68624
76561198452032873,25985
76561197995568236,11374
76561198218152309,35300
76561198919911514,13795
76561198145908893,23760
76561198009178387,52245
76561198880090841,13804
76561198084418916,11883
76561198277278394,31916
76561198317377960,23870
76561198151636139,32191
76561198285434329,97878
76561198352116021,12074
userid,playtime_forever
76561198328096633,28934
76561198406811276,22574
76561198092261760,67458
76561198112185468,21310
76561198942639056,2228
76561198188440594,57594
76561198297208335,65562
76561198129772179,415602
76561198957108205,394
76561198869373547,5107
76561198411734402,69767
76561198701220348,21103
76561198947498426,4105
76561198185875022,90405
76561198940361997,1131
76561198196118867,20488
76561198298950105,4965
76561198377404537,44662
76561198197369022,28417
76561198136825670,38860
userid,playtime_forever
76561198033759714,38776
76561198272301896,28253
76561198416536878,27204
76561198044348024,159096
76561198801135759,33382
76561198145097624,10268
76561198275455523,3962
76561198253242983,716
76561198260274195,26905
76561198121376745,189801
76561198324562520,66056
76561198191551174,21071
76561198087218809,33723
76561198088988982,180109
76561198889408033,9652
76561198860138704,711
76561198840162539,29847
76561198860068376,2932
76561198846609062,67207
76561198209706701,11627
userid,playtime_forever
76561198864762983,17178
76561198451965114,27015
76561198359153009,44044
76561198081734973,59540
76561198814969853,53303
76561198116730781,174322
76561198348708005,71006
76561198346349373,22033
76561198382008998,47318
76561198121028319,31037
76561198271963802,63043
76561198931441526,2573
76561198120776193,124386
76561198067982822,32241
76561198336033902,10753
76561198082376347,16106
76561198114678619,392484
76561198863604302,9459
76561198006628567,5399
76561198354462337,14940
userid,playtime_forever
76561198096111937,129998
76561198156037966,5831
76561198931623878,2567
76561197994122923,312931
76561198345037802,63
76561198121212299,60081
76561198302387671,24102
76561198067770394,94892
76561198955373102,2457
76561198079323818,127692
76561198152417021,13144
76561198882800289,7542
76561198151434987,418188
76561198415050566,57230
76561198180956233,60896
76561198351080588,15032
76561198220303063,2514
76561198414010475,30921
76561198347053961,26807
76561198056845553,33424
userid,playtime_forever
76561198010162406,47867
76561198409354328,56677
76561198369427030,9947
76561198387911116,10512
76561198253728079,2274
76561198869718867,15932
76561198340173400,5447
76561198909104409,4444
76561198901192383,3799
76561198951308716,1527
76561198162000783,222672
76561198380544260,31718
76561198129934556,242630
76561198233414896,56066
76561198424253952,2112
76561198811729695,19280
76561198841778018,21912
76561198801172805,8793
76561198333346055,9173
76561198010650431,107994
userid,playtime_forever
76561198314190040,53948
76561198171258951,1380
76561198300607046,108211
76561198181106046,58653
76561198297401840,43695
76561198346520625,4660
76561198273872068,18912
76561198037742939,4129
76561198936674123,6661
76561198169245502,7101
76561198145935859,89548
76561198155640988,192315
76561198074135144,23010
76561198079504051,2721
76561198092812884,44688
76561198257898509,14806
76561198388350177,19550
76561198042852554,45982
76561198303502889,2197
76561198394570471,22796
userid,playtime_forever
76561198099218242,42125
76561198281430324,5408
76561198105472696,80261
76561198851901591,16349
76561198839642872,9628
76561198843959167,30210
76561198368447122,9473
76561198143102639,8513
76561198287777506,32524
76561198386716296,9499
76561198034048537,12831
76561198401608346,12593
76561198258963589,24665
76561198271613629,62555
76561198027744950,10742
76561198121530868,122258
76561198236516988,84138
76561198133162802,25121
76561198108726273,104748
76561198310525855,41175
userid,playtime_forever
76561198901526072,2624
76561198323086764,13914
76561198130595893,22271
76561198129822378,82521
76561198829136942,29937
76561198865254168,11079
76561198352644309,21356
76561198028630748,18739
76561198810566187,4746
76561198242520700,51962
76561198305200330,5641
76561198852625400,8668
76561198200272391,11197
76561197965151415,1734
76561198090313284,84524
76561198810549194,35353
76561198186818149,20791
76561198437405682,42456
76561198085921250,16099
76561198451102305,41135
userid,playtime_forever
76561198097976538,3285
76561198449496072,22857
76561198306539987,71687
76561198805477428,14804
76561198865237434,12320
76561198798226156,65627
76561198387049539,42717
76561198360582809,10780
76561198097588073,74246
76561198806183705,43916
76561198890234499,7203
76561198320196247,216252
76561198948471754,743
76561197982137292,157195
76561198912499764,225
76561198841058747,32833
76561198894383359,21540
76561198874540831,6092
76561198161515123,13008
76561198370326133,72855
userid,playtime_forever
76561198954168072,1272
76561198353622464,33819
76561198345137688,49207
76561198389287877,9440
76561198844804723,36318
76561198321463982,76688
76561198951064754,2399
76561198840648511,19548
76561197999036502,59201
76561198955418227,1907
76561198804903135,37249
76561198955215373,1246
76561198431639405,6544
76561198114642217,29022
76561198026847260,25093
76561198948011296,18588
76561198886800962,4760
76561198817680043,111722
76561198060181200,76906
76561198136583938,84909
userid,playtime_forever
76561198080415203,18731
76561198169962153,51
76561198125959225,105070
76561198134112321,40555
76561197990281168,98511
76561198130701501,101846
76561198170754189,7320
76561198806288019,1325
76561198844113748,41844
76561198354007591,84218
76561198008842560,109062
76561198015128683,38979
76561198259641619,49829
76561198427913739,281464
76561198872206855,23189
76561198164808920,38499
76561198415511987,13030
76561198165249010,21583
76561198330341096,17848
76561198309934986,47476
userid,playtime_forever
76561198406850483,23682
76561198951441770,6486
76561198297502230,21673
76561198361472410,39089
76561198378055027,73927
76561198948165419,2938
76561198113889545,7560
76561198011152496,18998
76561198318980949,10349
76561198801406866,3815
76561198057565939,17559
76561198849089024,31204
76561198357597601,56056
76561198807881509,22749
76561198929101553,4898
76561198383581805,35479
76561198355797096,53581
76561198860916906,6323
76561198093179265,1086
76561198344061230,2294
userid,playtime_forever
76561198128663996,32209
76561198799062799,11927
76561198370410175,17028
76561198023687001,68850
76561198096110110,2617
76561198817939492,7807
76561198307435089,25900
76561198182236978,36932
76561198808027538,17324
76561198309801786,73049
76561198297959686,2551
76561198361804851,7683
76561198888925288,11071
76561198423289974,51811
76561198812559168,35574
76561198848656116,3051
76561198366113331,183
76561198819233580,8976
76561198303950870,93113
76561198147625570,60040
userid,playtime_forever
76561198844723034,4008
76561198135294913,146141
76561198445276052,17165
76561198441125425,2145
76561198283021182,41879
76561198136208705,107271
76561198118067362,43800
76561198178883351,33241
76561198269519775,8205
76561198161418276,27608
76561198893843288,7046
76561198324831716,54398
76561198301216134,8380
76561198384539220,30670
76561198195037306,61553
76561198415814138,2620
76561198272329205,67262
76561198116572497,391
76561198097345416,131511
76561198247546214,159376
userid,playtime_forever
76561197961048579,34605
76561198176282693,7492
76561198385941280,9533
76561197960402968,90135
76561197989654746,48612
76561198214684171,438071
76561198338272828,67928
76561198164261822,23846
76561198399493181,18457
76561198300035857,7050
76561198822749998,26015
76561197996567193,63139
76561198401915586,3737
76561198325796700,153034
76561198118387926,94324
76561198949251598,2296
76561198917001337,8296
76561198172899283,36005
76561198108884016,700
76561198848670907,1389
userid,playtime_forever
76561198128567676,146592
76561198326602024,1602
76561198288428284,1740
76561198909629820,6044
76561198111183877,31626
76561198285295944,7723
76561198952679228,4320
76561198367943478,5200
76561198329888846,1610
76561198353863346,5551
76561198817277993,8664
76561198363273677,99215
76561198445684105,15427
76561198883304948,12074
76561198370832511,67841
76561198884479547,10320
76561198277165181,40965
76561198357400676,56499
76561198392492622,4294
76561198059284328,144628
userid,playtime_forever
76561198855603935,16475
76561198361428264,15373
76561198302972599,45535
76561198886045357,2972
76561198335509249,19248
76561198353414307,23464
76561198128240048,66681
76561198240050184,58014
76561198097547959,86284
76561198116353495,141137
76561198885888757,8041
76561198873703670,20811
76561198955824573,610
76561198355093542,777
76561198047832937,6158
76561197971181910,2810
76561198290881367,145147
76561198844349675,66090
76561198231866648,46956
76561198307547912,82076
userid,playtime_forever
76561198107060175,14070
76561197966232997,207263
76561198867597677,2208
76561198386463975,7261
76561198955120018,342
76561198131929309,65740
76561198058726844,293
76561198348210326,5151
76561197976557893,140098
76561198338981775,175965
76561198160543205,29709
76561198939879357,4291
76561198354569848,15908
76561198182141674,15758
76561198840399444,2368
76561198195530423,22104
76561198347193741,55784
76561198289394620,89272
76561198302310390,84125
76561198045639095,158206
userid,playtime_forever
76561198841929700,8132
76561198290554221,8285
76561198367694433,84129
76561198868863369,4343
76561198100172545,85388
76561198418730916,12582
76561198190041086,73550
76561198267288511,31757
76561198341489813,17294
76561198872687063,1410
76561198933487806,1238
76561198084949613,11737
76561198173201162,81752
76561198218121384,149567
76561198087682561,5425
76561198271133077,21177
76561198363239037,38324
76561198286091680,3368
76561198252699456,66924
76561198849275390,7149
userid,playtime_forever
76561198942221829,13490
76561198296580574,35675
76561198338632027,49559
76561198329534110,136552
76561198402340269,14578
76561198324133791,21767
76561198169183363,39701
76561198943063025,9480
76561198848924579,34015
76561198124031475,220342
76561198263745098,23774
76561198150417639,106504
76561198805349176,13984
76561198293918189,16441
76561198410236892,27903
76561198878340119,3849
76561198356822677,46375
76561198930717385,8894
76561198866926683,13682
76561198366134987,10909
userid,playtime_forever
76561198407702269,23551
76561198168846648,19725
76561198874120245,5594
76561198410710774,77181
76561198436028930,24258
76561198803436555,22438
76561198306705667,997
76561198201792998,123934
76561198394446234,10003
76561198284819969,58393
76561198946979406,4923
76561198082514151,30772
76561198953448337,2121
76561198240879196,77100
76561198419088876,14348
76561198216833885,15911
76561198798866676,48255
76561198333290179,26837
76561198371301698,31326
76561198813098337,667
userid,playtime_forever
76561198355197967,9866
76561198843355348,50926
76561198384593191,82936
76561198420411652,14015
76561198105947448,25145
76561198862253705,40297
76561198953388601,4312
76561198859544367,283098
76561198831514347,15275
76561198839907399,40387
76561198056308921,77420
76561198385592565,42502
76561198407344846,62983
76561198150466361,113823
76561198840834595,15770
76561198262356378,36143
76561198863561904,27338
76561198278752908,3753
76561198111028888,84744
76561198946860197,2755
userid,playtime_forever
76561198337737845,18848
76561198872122804,19491
76561198314706617,44025
76561198042421769,20991
76561198821000507,35413
76561198435764730,50543
76561198182065966,60350
76561198436781374,18358
76561198956479944,848
76561197983677981,18789
76561198273568036,504
76561198010805844,106226
76561198404719141,159104
76561198150382927,31558
76561198179962337,149641
76561198114401391,10652
76561198169999783,23648
76561198079545847,84351
76561198210069337,24944
76561198375126418,20741
userid,playtime_forever
76561198441037425,72500
76561198764483130,75581
76561198416733777,11708
76561198188544662,4424
76561198272234226,45537
76561198171602670,517
76561198055096189,22105
76561198156768142,89041
76561198340461060,80055
76561198844692179,8855
76561198239404836,7464
76561198372531761,26747
76561198060160079,50737
76561198807258996,41879
76561198124194795,144831
76561198225630944,19868
76561198333111935,16028
76561198129845517,16774
76561198417384139,5453
76561198350746213,7190
userid,playtime_forever
76561198401954330,1538
76561198335683556,64846
76561198891883275,4413
76561198875304282,836
76561197972586886,123731
76561198818704679,12196
76561198095208621,61466
76561197978974579,179067
76561198829031909,4593
76561198833100857,52646
76561198949899832,4644
76561198380797443,64574
76561198330599267,136326
76561198417940368,16263
76561198326034064,19319
76561198113249057,6013
76561197963056744,4257
76561198283630166,13860
76561198023641438,41453
76561198875623997,3960
userid,playtime_forever
76561198917599690,19607
76561198138778955,171536
76561198930918024,27482
76561198353825034,7439
76561198927740987,11659
76561198815150772,29700
76561198398196115,26339
76561198396902452,23291
76561198955688744,1012
76561198006761912,10966
76561198869716420,3694
76561198319659927,4699
76561198060380003,72184
76561198844577035,3114
76561198383547603,59128
76561198440436780,60344
76561198381471860,65974
76561198341436377,41608
76561198434554336,10190
76561198420896633,13256
userid,playtime_forever
76561198273815179,76796
76561198872808603,3039
76561198884021187,3345
76561198872138690,21758
76561198797455660,9105
76561198282078094,24693
76561198248309132,1758
76561198883428980,16262
76561198166209990,13505
76561198808791669,23281
76561198955971075,1682
76561198834659115,29702
76561198214605744,53670
76561198831310483,23393
76561198870428079,49476
76561198054966381,80571
76561198301487181,84599
76561198438368263,31787
76561198059065906,3784
76561198302964143,18560
userid,playtime_forever
76561198947471511,212
76561198945365914,4348
76561198374014918,63558
76561198145735968,50121
76561198380641342,14256
76561198291262992,17528
76561198159351824,107048
76561198024612652,108584
76561198398642105,19030
76561198833517624,8933
76561198836373363,6192
76561198095022571,87570
76561198954507146,2233
76561197962939980,170532
76561198303575930,3127
76561198182439043,19206
76561198188764039,10583
76561198951160176,1990
76561198119556604,27347
76561198211230719,57091
userid,playtime_forever
76561198852935942,47767
76561198387214669,3828
76561198178048895,16792
76561198318695401,39134
76561198414575087,11496
76561198262789719,184724
76561198324022491,23387
76561198161923273,15096
76561198882461540,3709
76561198299262904,17078
76561198251508344,20519
76561198073322957,63261
76561198185775299,112804
76561198355040842,45584
76561198247911248,25771
76561198052426173,98970
76561198859410306,3887
76561198409104493,18565
76561198281673708,1739
76561198108556107,1163
userid,playtime_forever
76561198046746325,34118
76561197973380761,78913
76561198197097639,40675
76561198074209359,48963
76561198365077525,56149
76561198411939152,14516
76561198880600849,12779
76561197991997215,4654
76561198095431515,48563
76561198221344692,21869
76561198860762209,19385
76561198120132844,8165
76561198938533790,155
76561198110000887,92024
76561198154830247,3550
76561198029423877,11318
