userid,playtime_last_two_weeks
76561198093520091,0
76561197970563169,82
76561198337817593,0
76561198221921436,6975
76561198816903864,2028
76561198837810324,1993
76561198042215775,0
76561198014190640,257
76561198803051521,727
76561198928187384,383
76561198133738534,98
76561197972335551,0
76561198292282051,0
76561198219546993,2346
76561197961431527,0
76561197964369134,0
76561198893718992,1294
76561198345662774,1771
76561197968369788,0
76561198192235197,2115
userid,playtime_last_two_weeks
76561198255316323,540
76561198067637795,105
76561198085846542,485
76561198003977147,0
76561198130626621,17
76561198796668537,1272
76561198001764628,0
76561198867906322,0
76561198091578196,0
76561198013329487,7335
76561198257625338,1606
76561198212286360,0
76561198870923469,0
76561198195170881,0
76561198039009439,0
76561198138803230,0
76561198125114953,3342
76561197974941310,706
76561198114235372,15
76561198319186124,0
userid,playtime_last_two_weeks
76561198087385098,0
76561198956540060,48
76561198018384052,0
76561198288449074,198
76561198022560855,0
76561198262889968,0
76561198023687001,0
76561198154514110,342
76561198323368002,3609
76561198386295988,543
76561197970640741,8967
76561198876915124,0
76561198416645133,380
76561198163451578,0
76561198087647921,100
76561198060372432,0
76561198185505637,0
76561198322777280,49
76561197976705502,0
76561197968985521,8718
userid,playtime_last_two_weeks
76561198008010902,0
76561197997790299,497
76561198129265482,5413
76561198161923273,0
76561198062142896,1316
76561198029423877,0
76561198084080857,42
76561198396487485,1
76561198164512627,0
76561198112818222,4361
76561198359397852,1661
76561198129566406,1762
76561198077090936,0
76561198196762709,3
76561198359478338,2260
76561198410791836,104
76561198210582688,63
76561198877326708,708
76561198086982993,0
76561198101622190,0
userid,playtime_last_two_weeks
76561198039925664,2009
76561198880530783,6
76561198036274584,380
76561198273950430,0
76561198204742124,123
76561198214393927,0
76561198797878795,1431
76561198206460351,0
76561198170825434,1703
76561198084942534,683
76561198105819938,0
76561198035826989,10493
76561198097678957,3422
76561198202221834,0
76561198254523822,153
76561197972733652,0
76561198368779544,601
76561198048878054,63
76561198087794419,694
76561198014175162,855
userid,playtime_last_two_weeks
76561198014175162,855
76561197999277962,0
76561198066972629,1
76561198089529759,0
76561198102999557,763
76561198131074525,1955
76561198180625727,0
76561197999124196,644
76561198248511106,0
76561198275079444,0
76561198085952671,1430
76561198101077829,0
76561198798620568,125
76561198096545109,3046
76561198359388266,0
76561198236316410,0
76561198116582229,0
76561198076023544,1024
76561198057080819,0
76561198376708417,0
userid,playtime_last_two_weeks
76561198282648357,247
76561198050769735,116
76561198157333759,18
76561198104456562,800
76561198294188378,0
76561198117085876,0
76561198041944087,2227
76561198033200463,0
76561198163545088,0
76561198207890941,0
76561198186058183,0
76561198070682954,240
76561198073664037,224
76561198360918722,0
76561198037079805,0
76561198281216158,12
76561198021551507,0
76561198340169352,0
76561197996251449,93
76561197995103450,491
userid,playtime_last_two_weeks
76561198066337254,0
76561198058989213,5089
76561198112431460,2077
76561198053779232,5426
76561198408446929,1580
76561198090763655,2041
76561198037890185,557
76561198212710316,4130
76561198087739816,0
76561198122761151,0
76561198202588597,330
76561198303526812,0
76561198009486492,4075
76561198348566161,0
76561198335536590,0
76561197997555711,292
76561198239980060,0
76561198012331195,360
76561198179591805,0
76561198311818864,1630
userid,playtime_last_two_weeks
76561198084707018,2529
76561198356385729,45
76561197979413778,0
76561198170184467,0
76561198013064824,713
76561198108220729,2316
76561198070700866,0
76561198227829944,0
76561198284160126,109
76561198871651279,1887
76561198109332515,1283
76561198029894415,0
76561198040199129,3217
76561198275487366,109
76561198091533948,0
76561198016352955,258
76561197962697806,0
76561198082926183,15
76561198042266397,3681
76561198064684402,1223
userid,playtime_last_two_weeks
76561198093603528,976
76561198053865080,0
76561198206151163,0
76561198120353156,653
76561198332605373,0
76561198063490244,96
76561198129625996,664
76561198012123506,2199
76561198122739086,3804
76561198362700610,0
76561198337781472,523
76561198396191014,0
76561198094371842,0
76561198880755558,0
76561198307897374,0
76561198170160594,1656
76561198132000965,0
76561198147801869,26
76561198040451724,0
76561198058681120,0
userid,playtime_last_two_weeks
76561198033289173,0
76561198144193525,0
76561198359327911,0
76561198168428445,18
76561198126410169,1670
76561198225230536,0
76561198158093668,3292
76561198022016520,0
76561198004116694,0
76561198057919040,0
76561198108935071,0
76561198253271285,0
76561198799023974,493
76561198078275285,0
76561198112669681,369
76561198098784214,0
76561198799105815,0
