userid,playtime_last_two_weeks
76561198067697187,0
76561198813753403,0
76561198004703508,0
76561197977269463,0
76561198012883050,3497
76561197995399782,45
76561198105144358,831
76561198297446665,555
76561198089879417,0
76561198022323999,810
76561197988055697,0
76561198189850047,320
76561198356087003,0
76561198004023007,0
76561198068942683,259
76561198046845216,0
76561198064526127,0
76561197980238865,0
76561198068957063,9
76561197971127440,511
userid,playtime_last_two_weeks
76561198930189844,607
76561198030534862,295
76561198147150512,0
76561197976119232,1555
76561197989930709,0
76561198054724904,0
76561198129796392,0
76561198235714448,232
76561198170546615,0
76561198078208116,1170
76561198180560421,0
76561198009200651,0
76561198055534669,4
76561197978500346,0
76561198373313313,0
76561198406003284,280
76561198202665255,0
76561198031537979,2122
76561198288855699,3811
76561198872567526,1103
userid,playtime_last_two_weeks
76561198090092049,29
76561198068343589,54
76561198115940020,0
76561198027491213,239
76561198036694499,0
76561198809814173,179
76561198138047248,0
76561198145655617,0
76561198064447856,1
76561198352946069,20
76561198329003169,623
76561198362327763,0
76561198024342475,0
76561198070483283,0
76561197977449927,0
76561198180847866,0
76561198014757023,1311
76561198089311810,1303
76561198011388148,131
76561198076663712,1
userid,playtime_last_two_weeks
76561198122441674,0
76561198053326567,1210
76561198075314656,0
76561198038256523,0
76561198018839695,0
76561198855827297,1761
76561198431081761,1230
76561197995400074,0
76561198039841298,129
76561198158464731,1827
76561198032115628,232
76561198269101926,0
76561198063814243,0
76561198067709740,545
76561198004422210,105
76561198011053078,611
76561197979913660,3
76561198134095460,1037
76561198079654130,321
76561198333138835,405
userid,playtime_last_two_weeks
76561198098666735,364
76561198084905154,287
76561198354183889,215
76561198823620648,0
76561198044201137,0
76561197979990624,0
76561198024949448,93
76561198275147508,1067
76561198057823717,0
76561198052142662,1257
76561198274414307,259
76561197970407493,0
76561198011829736,0
76561197999803875,498
76561198867912209,0
76561198110239614,66
76561197982478510,295
76561198821342328,16
76561198132068638,1255
76561198036173034,0
userid,playtime_last_two_weeks
76561198085830354,343
76561198074586649,0
76561198070696378,331
76561198056173552,282
76561198003821655,1844
76561198066494343,640
76561198094039406,0
76561197960338820,0
76561198097204925,159
76561198855752263,0
76561198886091499,263
76561197995941062,128
76561197993230665,37
76561198051126957,0
76561198101559264,21
76561198127219244,132
76561198114704177,1
76561198083746225,0
76561198048622335,78
76561197985461917,640
userid,playtime_last_two_weeks
76561198056776137,0
76561197960806386,503
76561198106152240,0
76561198029555177,0
76561198046371244,0
76561198037797739,0
76561198048823683,0
76561198412487875,0
76561198043487860,99
76561197963505166,4
76561198118799726,0
76561198423649769,11
76561198126643096,431
76561198048349107,0
76561198182968223,3
76561198259737255,0
76561198099450878,0
76561198023597131,0
76561198271870435,0
76561198292421251,0
userid,playtime_last_two_weeks
76561198407580308,18
76561197994505371,0
76561198936214716,0
76561198256699450,724
76561198837738746,15
76561198400679596,34
76561197979876789,0
76561198028731030,0
76561198281918023,0
76561198067675563,0
76561197995957283,152
76561198063913127,0
76561197982445926,0
76561198041566105,0
76561197998324314,0
76561198229220656,0
76561198377285134,652
76561198004362575,0
76561198151517358,0
76561197996468712,0
userid,playtime_last_two_weeks
76561198092781679,0
76561198881763050,2423
76561198069244620,1251
76561198082182767,1978
76561198031087487,6
76561197970028499,0
76561198301364048,0
76561198392889398,692
76561198087162618,10
76561198171775638,818
76561198000672672,617
76561197999124555,0
76561198103945413,0
76561198287604325,0
76561198846336461,337
76561198801982267,29
76561198067424686,0
76561197969619059,570
76561198343077196,0
76561198058802333,0
userid,playtime_last_two_weeks
76561198078814344,0
